seed,policy_deletion_fraction,trace_dropout_fraction,removed_rules,precision,recall,f1,fpr,tp,tn,fp,fn,mean_checks,mean_candidates
2026081416,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.21023765996343693,0.3474320241691843,0.0,115,2453,0,432,6.0,6.0
2026081417,0.0,0.0,,1.0,0.7424511545293073,0.8521916411824668,0.0,418,2437,0,145,9.0,9.0
2026081417,0.0,0.05,,1.0,0.7033747779751333,0.8258602711157456,0.0,396,2437,0,167,9.0,9.0
2026081417,0.0,0.1,,1.0,0.6589698046181173,0.7944325481798715,0.0,371,2437,0,192,9.0,9.0
2026081417,0.0,0.2,,1.0,0.5985790408525755,0.7488888888888889,0.0,337,2437,0,226,9.0,9.0
2026081417,0.25,0.0,D_SYSTEM_EXEC,1.0,0.4866785079928952,0.6547192353643967,0.0,274,2437,0,289,8.0,8.0
2026081417,0.25,0.05,D_SYSTEM_EXEC,1.0,0.46003552397868563,0.6301703163017032,0.0,259,2437,0,304,8.0,8.0
2026081417,0.25,0.1,D_SYSTEM_EXEC,1.0,0.4422735346358792,0.6133004926108374,0.0,249,2437,0,314,8.0,8.0
2026081417,0.25,0.2,D_SYSTEM_EXEC,1.0,0.40852575488454707,0.5800756620428752,0.0,230,2437,0,333,8.0,8.0
2026081417,0.5,0.0,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.25754884547069273,0.4096045197740113,0.0,145,2437,0,418,7.0,7.0
2026081417,0.5,0.05,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.24156305506216696,0.38912732474964234,0.0,136,2437,0,427,7.0,7.0
2026081417,0.5,0.1,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.2344582593250444,0.37985611510791367,0.0,132,2437,0,431,7.0,7.0
2026081417,0.5,0.2,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.216696269982238,0.3562043795620438,0.0,122,2437,0,441,7.0,7.0
2026081417,0.75,0.0,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0017761989342806395,0.0035460992907801418,0.0,1,2437,0,562,6.0,6.0
2026081417,0.75,0.05,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0017761989342806395,0.0035460992907801418,0.0,1,2437,0,562,6.0,6.0
2026081417,0.75,0.1,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0017761989342806395,0.0035460992907801418,0.0,1,2437,0,562,6.0,6.0
2026081417,0.75,0.2,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0017761989342806395,0.0035460992907801418,0.0,1,2437,0,562,6.0,6.0
2026081418,0.0,0.0,,1.0,0.7279843444227005,0.8425821064552661,0.0,372,2489,0,139,9.0,9.0
2026081418,0.0,0.05,,1.0,0.6908023483365949,0.8171296296296297,0.0,353,2489,0,158,9.0,9.0
2026081418,0.0,0.1,,1.0,0.6614481409001957,0.7962308598351001,0.0,338,2489,0,173,9.0,9.0
2026081418,0.0,0.2,,1.0,0.5831702544031311,0.7367119901112484,0.0,298,2489,0,213,9.0,9.0
2026081418,0.25,0.0,D_SYSTEM_WRITE,1.0,0.4892367906066536,0.657030223390276,0.0,250,2489,0,261,8.0,8.0
2026081418,0.25,0.05,D_SYSTEM_WRITE,1.0,0.46966731898238745,0.6391478029294274,0.0,240,2489,0,271,8.0,8.0
2026081418,0.25,0.1,D_SYSTEM_WRITE,1.0,0.45401174168297453,0.6244952893674294,0.0,232,2489,0,279,8.0,8.0
2026081418,0.25,0.2,D_SYSTEM_WRITE,1.0,0.39921722113502933,0.5706293706293706,0.0,204,2489,0,307,8.0,8.0
2026081418,0.5,0.0,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.22309197651663404,0.3648,0.0,114,2489,0,397,7.0,7.0
2026081418,0.5,0.05,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.21135029354207435,0.34894991922455576,0.0,108,2489,0,403,7.0,7.0
2026081418,0.5,0.1,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.19960861056751467,0.33278955954323003,0.0,102,2489,0,409,7.0,7.0
2026081418,0.5,0.2,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.18003913894324852,0.30514096185737977,0.0,92,2489,0,419,7.0,7.0
2026081418,0.75,0.0,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0019569471624266144,0.00390625,0.0,1,2489,0,510,6.0,6.0
2026081418,0.75,0.05,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0019569471624266144,0.00390625,0.0,1,2489,0,510,6.0,6.0
2026081418,0.75,0.1,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0019569471624266144,0.00390625,0.0,1,2489,0,510,6.0,6.0
2026081418,0.75,0.2,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0019569471624266144,0.00390625,0.0,1,2489,0,510,6.0,6.0
2026081419,0.0,0.0,,1.0,0.756007393715342,0.8610526315789474,0.0,409,2459,0,132,9.0,9.0
2026081419,0.0,0.05,,1.0,0.7024029574861368,0.8251900108577633,0.0,380,2459,0,161,9.0,9.0
2026081419,0.0,0.1,,1.0,0.678373382624769,0.8083700440528634,0.0,367,2459,0,174,9.0,9.0
2026081419,0.0,0.2,,1.0,0.6025878003696857,0.7520184544405998,0.0,326,2459,0,215,9.0,9.0
2026081419,0.25,0.0,D_SECRET_READ,1.0,0.5175600739371534,0.682095006090134,0.0,280,2459,0,261,8.0,8.0
2026081419,0.25,0.05,D_SECRET_READ,1.0,0.48428835489833644,0.6525529265255293,0.0,262,2459,0,279,8.0,8.0
2026081419,0.25,0.1,D_SECRET_READ,1.0,0.4713493530499076,0.6407035175879398,0.0,255,2459,0,286,8.0,8.0
2026081419,0.25,0.2,D_SECRET_READ,1.0,0.4177449168207024,0.5893089960886571,0.0,226,2459,0,315,8.0,8.0
2026081419,0.5,0.0,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.25508317929759705,0.406480117820324,0.0,138,2459,0,403,7.0,7.0
2026081419,0.5,0.05,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.24399260628465805,0.3922734026745914,0.0,132,2459,0,409,7.0,7.0
2026081419,0.5,0.1,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.2365988909426987,0.38266068759342303,0.0,128,2459,0,413,7.0,7.0
2026081419,0.5,0.2,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.2033271719038817,0.3379416282642089,0.0,110,2459,0,431,7.0,7.0
2026081419,0.75,0.0,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0018484288354898336,0.0036900369003690036,0.0,1,2459,0,540,6.0,6.0
2026081419,0.75,0.05,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0018484288354898336,0.0036900369003690036,0.0,1,2459,0,540,6.0,6.0
2026081419,0.75,0.1,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.0018484288354898336,0.0036900369003690036,0.0,1,2459,0,540,6.0,6.0
2026081419,0.75,0.2,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,0.0,0.0,0.0,0.0,0,2459,0,541,6.0,6.0
2026081420,0.0,0.0,,1.0,0.7769911504424779,0.8745019920318725,0.0,439,2435,0,126,9.0,9.0
2026081420,0.0,0.05,,1.0,0.7522123893805309,0.8585858585858586,0.0,425,2435,0,140,9.0,9.0
2026081420,0.0,0.1,,1.0,0.7150442477876107,0.8338493292053664,0.0,404,2435,0,161,9.0,9.0
2026081420,0.0,0.2,,1.0,0.6407079646017699,0.7810140237324703,0.0,362,2435,0,203,9.0,9.0
2026081420,0.25,0.0,D_SYSTEM_EXEC,1.0,0.5238938053097345,0.6875725900116144,0.0,296,2435,0,269,8.0,8.0
2026081420,0.25,0.05,D_SYSTEM_EXEC,1.0,0.5061946902654867,0.6721504112808461,0.0,286,2435,0,279,8.0,8.0
2026081420,0.25,0.1,D_SYSTEM_EXEC,1.0,0.479646017699115,0.6483253588516746,0.0,271,2435,0,294,8.0,8.0
2026081420,0.25,0.2,D_SYSTEM_EXEC,1.0,0.431858407079646,0.6032138442521632,0.0,244,2435,0,321,8.0,8.0
2026081420,0.5,0.0,D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.24778761061946902,0.3971631205673759,0.0,140,2435,0,425,7.0,7.0
2026081420,0.5,0.05,D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.23716814159292035,0.3834048640915594,0.0,134,2435,0,431,7.0,7.0
2026081420,0.5,0.1,D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.21946902654867256,0.3599419448476052,0.0,124,2435,0,441,7.0,7.0
2026081420,0.5,0.2,D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.2,0.3333333333333333,0.0,113,2435,0,452,7.0,7.0
2026081420,0.75,0.0,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.24601769911504426,0.39488636363636365,0.0,139,2435,0,426,6.0,6.0
2026081420,0.75,0.05,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.23539823008849559,0.38108882521489973,0.0,133,2435,0,432,6.0,6.0
2026081420,0.75,0.1,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.2176991150442478,0.35755813953488375,0.0,123,2435,0,442,6.0,6.0
2026081420,0.75,0.2,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.19823008849557522,0.3308714918759232,0.0,112,2435,0,453,6.0,6.0
2026081421,0.0,0.0,,1.0,0.7779783393501805,0.8751269035532995,0.0,431,2446,0,123,9.0,9.0
2026081421,0.0,0.05,,1.0,0.740072202166065,0.8506224066390041,0.0,410,2446,0,144,9.0,9.0
2026081421,0.0,0.1,,1.0,0.703971119133574,0.826271186440678,0.0,390,2446,0,164,9.0,9.0
2026081421,0.0,0.2,,1.0,0.6299638989169675,0.7729789590254706,0.0,349,2446,0,205,9.0,9.0
2026081421,0.25,0.0,D_SCAN,1.0,0.776173285198556,0.8739837398373984,0.0,430,2446,0,124,8.0,8.0
2026081421,0.25,0.05,D_SCAN,1.0,0.740072202166065,0.8506224066390041,0.0,410,2446,0,144,8.0,8.0
2026081421,0.25,0.1,D_SCAN,1.0,0.703971119133574,0.826271186440678,0.0,390,2446,0,164,8.0,8.0
2026081421,0.25,0.2,D_SCAN,1.0,0.6299638989169675,0.7729789590254706,0.0,349,2446,0,205,8.0,8.0
2026081421,0.5,0.0,D_SCAN;D_SYSTEM_EXEC,1.0,0.5126353790613718,0.6778042959427207,0.0,284,2446,0,270,7.0,7.0
2026081421,0.5,0.05,D_SCAN;D_SYSTEM_EXEC,1.0,0.48194945848375453,0.6504263093788063,0.0,267,2446,0,287,7.0,7.0
2026081421,0.5,0.1,D_SCAN;D_SYSTEM_EXEC,1.0,0.4602888086642599,0.630407911001236,0.0,255,2446,0,299,7.0,7.0
2026081421,0.5,0.2,D_SCAN;D_SYSTEM_EXEC,1.0,0.40974729241877256,0.5813060179257362,0.0,227,2446,0,327,7.0,7.0
2026081421,0.75,0.0,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.2527075812274368,0.4034582132564842,0.0,140,2446,0,414,6.0,6.0
2026081421,0.75,0.05,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.23465703971119134,0.38011695906432746,0.0,130,2446,0,424,6.0,6.0
2026081421,0.75,0.1,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.22021660649819494,0.3609467455621302,0.0,122,2446,0,432,6.0,6.0
2026081421,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.19494584837545126,0.32628398791540786,0.0,108,2446,0,446,6.0,6.0
2026081422,0.0,0.0,,1.0,0.7697841726618705,0.8699186991869918,0.0,428,2444,0,128,9.0,9.0
2026081422,0.0,0.05,,1.0,0.7230215827338129,0.8392484342379958,0.0,402,2444,0,154,9.0,9.0
2026081422,0.0,0.1,,1.0,0.6816546762589928,0.8106951871657754,0.0,379,2444,0,177,9.0,9.0
2026081422,0.0,0.2,,1.0,0.6025179856115108,0.7519640852974186,0.0,335,2444,0,221,9.0,9.0
2026081422,0.25,0.0,D_SECRET_READ,1.0,0.49640287769784175,0.6634615384615384,0.0,276,2444,0,280,8.0,8.0
2026081422,0.25,0.05,D_SECRET_READ,1.0,0.4694244604316547,0.6389228886168911,0.0,261,2444,0,295,8.0,8.0
2026081422,0.25,0.1,D_SECRET_READ,1.0,0.44064748201438847,0.6117353308364545,0.0,245,2444,0,311,8.0,8.0
2026081422,0.25,0.2,D_SECRET_READ,1.0,0.38848920863309355,0.5595854922279793,0.0,216,2444,0,340,8.0,8.0
2026081422,0.5,0.0,D_SCAN;D_SECRET_READ,1.0,0.49280575539568344,0.6602409638554216,0.0,274,2444,0,282,7.0,7.0
2026081422,0.5,0.05,D_SCAN;D_SECRET_READ,1.0,0.4676258992805755,0.6372549019607843,0.0,260,2444,0,296,7.0,7.0
2026081422,0.5,0.1,D_SCAN;D_SECRET_READ,1.0,0.43884892086330934,0.61,0.0,244,2444,0,312,7.0,7.0
2026081422,0.5,0.2,D_SCAN;D_SECRET_READ,1.0,0.38669064748201437,0.5577172503242542,0.0,215,2444,0,341,7.0,7.0
2026081422,0.75,0.0,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.24280575539568344,0.3907380607814761,0.0,135,2444,0,421,6.0,6.0
2026081422,0.75,0.05,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.22841726618705036,0.3718887262079063,0.0,127,2444,0,429,6.0,6.0
2026081422,0.75,0.1,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.21402877697841727,0.35259259259259257,0.0,119,2444,0,437,6.0,6.0
2026081422,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.18525179856115107,0.3125948406676783,0.0,103,2444,0,453,6.0,6.0
2026081423,0.0,0.0,,1.0,0.7757936507936508,0.8737430167597765,0.0,391,2496,0,113,9.0,9.0
2026081423,0.0,0.05,,1.0,0.7202380952380952,0.8373702422145328,0.0,363,2496,0,141,9.0,9.0
2026081423,0.0,0.1,,1.0,0.6765873015873016,0.8071005917159764,0.0,341,2496,0,163,9.0,9.0
2026081423,0.0,0.2,,1.0,0.5972222222222222,0.7478260869565218,0.0,301,2496,0,203,9.0,9.0
2026081423,0.25,0.0,D_SYSTEM_EXEC,1.0,0.5238095238095238,0.6875,0.0,264,2496,0,240,8.0,8.0
2026081423,0.25,0.05,D_SYSTEM_EXEC,1.0,0.4880952380952381,0.656,0.0,246,2496,0,258,8.0,8.0
2026081423,0.25,0.1,D_SYSTEM_EXEC,1.0,0.4603174603174603,0.6304347826086957,0.0,232,2496,0,272,8.0,8.0
2026081423,0.25,0.2,D_SYSTEM_EXEC,1.0,0.4087301587301587,0.5802816901408451,0.0,206,2496,0,298,8.0,8.0
2026081423,0.5,0.0,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.25992063492063494,0.4125984251968504,0.0,131,2496,0,373,7.0,7.0
2026081423,0.5,0.05,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.24404761904761904,0.3923444976076555,0.0,123,2496,0,381,7.0,7.0
2026081423,0.5,0.1,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.23214285714285715,0.37681159420289856,0.0,117,2496,0,387,7.0,7.0
2026081423,0.5,0.2,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.19642857142857142,0.3283582089552239,0.0,99,2496,0,405,7.0,7.0
2026081423,0.75,0.0,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.25793650793650796,0.41009463722397477,0.0,130,2496,0,374,6.0,6.0
2026081423,0.75,0.05,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.24206349206349206,0.38977635782747605,0.0,122,2496,0,382,6.0,6.0
2026081423,0.75,0.1,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.23015873015873015,0.3741935483870968,0.0,116,2496,0,388,6.0,6.0
2026081423,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.19444444444444445,0.32558139534883723,0.0,98,2496,0,406,6.0,6.0
2026081424,0.0,0.0,,1.0,0.7491039426523297,0.8565573770491803,0.0,418,2442,0,140,9.0,9.0
2026081424,0.0,0.05,,1.0,0.7096774193548387,0.8301886792452831,0.0,396,2442,0,162,9.0,9.0
2026081424,0.0,0.1,,1.0,0.6702508960573477,0.8025751072961373,0.0,374,2442,0,184,9.0,9.0
2026081424,0.0,0.2,,1.0,0.589605734767025,0.741826381059752,0.0,329,2442,0,229,9.0,9.0
2026081424,0.25,0.0,D_SYSTEM_WRITE,1.0,0.5161290322580645,0.6808510638297872,0.0,288,2442,0,270,8.0,8.0
2026081424,0.25,0.05,D_SYSTEM_WRITE,1.0,0.482078853046595,0.6505441354292624,0.0,269,2442,0,289,8.0,8.0
2026081424,0.25,0.1,D_SYSTEM_WRITE,1.0,0.45340501792114696,0.623921085080148,0.0,253,2442,0,305,8.0,8.0
2026081424,0.25,0.2,D_SYSTEM_WRITE,1.0,0.4014336917562724,0.5728900255754475,0.0,224,2442,0,334,8.0,8.0
2026081424,0.5,0.0,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.25268817204301075,0.4034334763948498,0.0,141,2442,0,417,7.0,7.0
2026081424,0.5,0.05,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.22939068100358423,0.37317784256559766,0.0,128,2442,0,430,7.0,7.0
2026081424,0.5,0.1,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.22043010752688172,0.36123348017621143,0.0,123,2442,0,435,7.0,7.0
2026081424,0.5,0.2,D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.20430107526881722,0.3392857142857143,0.0,114,2442,0,444,7.0,7.0
2026081424,0.75,0.0,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.25268817204301075,0.4034334763948498,0.0,141,2442,0,417,6.0,6.0
2026081424,0.75,0.05,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.22939068100358423,0.37317784256559766,0.0,128,2442,0,430,6.0,6.0
2026081424,0.75,0.1,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.22043010752688172,0.36123348017621143,0.0,123,2442,0,435,6.0,6.0
2026081424,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.20430107526881722,0.3392857142857143,0.0,114,2442,0,444,6.0,6.0
2026081425,0.0,0.0,,1.0,0.7538994800693241,0.8596837944664032,0.0,435,2423,0,142,9.0,9.0
2026081425,0.0,0.05,,1.0,0.707105719237435,0.8284263959390863,0.0,408,2423,0,169,9.0,9.0
2026081425,0.0,0.1,,1.0,0.6551126516464472,0.7916230366492146,0.0,378,2423,0,199,9.0,9.0
2026081425,0.0,0.2,,1.0,0.5788561525129983,0.7332601536772777,0.0,334,2423,0,243,9.0,9.0
2026081425,0.25,0.0,D_SCAN,1.0,0.7538994800693241,0.8596837944664032,0.0,435,2423,0,142,8.0,8.0
2026081425,0.25,0.05,D_SCAN,1.0,0.707105719237435,0.8284263959390863,0.0,408,2423,0,169,8.0,8.0
2026081425,0.25,0.1,D_SCAN,1.0,0.6551126516464472,0.7916230366492146,0.0,378,2423,0,199,8.0,8.0
2026081425,0.25,0.2,D_SCAN,1.0,0.5788561525129983,0.7332601536772777,0.0,334,2423,0,243,8.0,8.0
2026081425,0.5,0.0,D_SCAN;D_SYSTEM_WRITE,1.0,0.49220103986135183,0.6596980255516841,0.0,284,2423,0,293,7.0,7.0
2026081425,0.5,0.05,D_SCAN;D_SYSTEM_WRITE,1.0,0.4662045060658579,0.6359338061465721,0.0,269,2423,0,308,7.0,7.0
2026081425,0.5,0.1,D_SCAN;D_SYSTEM_WRITE,1.0,0.43674176776429807,0.6079613992762364,0.0,252,2423,0,325,7.0,7.0
2026081425,0.5,0.2,D_SCAN;D_SYSTEM_WRITE,1.0,0.3934142114384749,0.5646766169154229,0.0,227,2423,0,350,7.0,7.0
2026081425,0.75,0.0,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.2322357019064125,0.3769338959212377,0.0,134,2423,0,443,6.0,6.0
2026081425,0.75,0.05,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.21837088388214904,0.3584637268847795,0.0,126,2423,0,451,6.0,6.0
2026081425,0.75,0.1,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.2045060658578856,0.339568345323741,0.0,118,2423,0,459,6.0,6.0
2026081425,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.17677642980935876,0.3004418262150221,0.0,102,2423,0,475,6.0,6.0
2026081426,0.0,0.0,,1.0,0.7161172161172161,0.8345784418356457,0.0,391,2454,0,155,9.0,9.0
2026081426,0.0,0.05,,1.0,0.663003663003663,0.7973568281938326,0.0,362,2454,0,184,9.0,9.0
2026081426,0.0,0.1,,1.0,0.6263736263736264,0.7702702702702703,0.0,342,2454,0,204,9.0,9.0
2026081426,0.0,0.2,,1.0,0.5622710622710623,0.7198124267291911,0.0,307,2454,0,239,9.0,9.0
2026081426,0.25,0.0,D_SYSTEM_EXEC,1.0,0.47985347985347987,0.6485148514851485,0.0,262,2454,0,284,8.0,8.0
2026081426,0.25,0.05,D_SYSTEM_EXEC,1.0,0.4432234432234432,0.6142131979695431,0.0,242,2454,0,304,8.0,8.0
2026081426,0.25,0.1,D_SYSTEM_EXEC,1.0,0.4175824175824176,0.5891472868217055,0.0,228,2454,0,318,8.0,8.0
2026081426,0.25,0.2,D_SYSTEM_EXEC,1.0,0.38461538461538464,0.5555555555555556,0.0,210,2454,0,336,8.0,8.0
2026081426,0.5,0.0,D_SCAN;D_SYSTEM_EXEC,1.0,0.4706959706959707,0.6400996264009963,0.0,257,2454,0,289,7.0,7.0
2026081426,0.5,0.05,D_SCAN;D_SYSTEM_EXEC,1.0,0.43956043956043955,0.6106870229007634,0.0,240,2454,0,306,7.0,7.0
2026081426,0.5,0.1,D_SCAN;D_SYSTEM_EXEC,1.0,0.4139194139194139,0.5854922279792746,0.0,226,2454,0,320,7.0,7.0
2026081426,0.5,0.2,D_SCAN;D_SYSTEM_EXEC,1.0,0.38278388278388276,0.5536423841059602,0.0,209,2454,0,337,7.0,7.0
2026081426,0.75,0.0,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.2326007326007326,0.3774145616641902,0.0,127,2454,0,419,6.0,6.0
2026081426,0.75,0.05,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.21428571428571427,0.35294117647058826,0.0,117,2454,0,429,6.0,6.0
2026081426,0.75,0.1,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.20512820512820512,0.3404255319148936,0.0,112,2454,0,434,6.0,6.0
2026081426,0.75,0.2,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.18864468864468864,0.31741140215716485,0.0,103,2454,0,443,6.0,6.0
2026081427,0.0,0.0,,1.0,0.7323943661971831,0.8455284552845529,0.0,364,2503,0,133,9.0,9.0
2026081427,0.0,0.05,,1.0,0.704225352112676,0.8264462809917356,0.0,350,2503,0,147,9.0,9.0
2026081427,0.0,0.1,,1.0,0.6519114688128773,0.7892813641900122,0.0,324,2503,0,173,9.0,9.0
2026081427,0.0,0.2,,1.0,0.5653923541247485,0.7223650385604113,0.0,281,2503,0,216,9.0,9.0
2026081427,0.25,0.0,D_SECRET_READ,1.0,0.49295774647887325,0.660377358490566,0.0,245,2503,0,252,8.0,8.0
2026081427,0.25,0.05,D_SECRET_READ,1.0,0.4768611670020121,0.6457765667574932,0.0,237,2503,0,260,8.0,8.0
2026081427,0.25,0.1,D_SECRET_READ,1.0,0.4346076458752515,0.605890603085554,0.0,216,2503,0,281,8.0,8.0
2026081427,0.25,0.2,D_SECRET_READ,1.0,0.3722334004024145,0.5425219941348973,0.0,185,2503,0,312,8.0,8.0
2026081427,0.5,0.0,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.24748490945674045,0.3967741935483871,0.0,123,2503,0,374,7.0,7.0
2026081427,0.5,0.05,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.23943661971830985,0.38636363636363635,0.0,119,2503,0,378,7.0,7.0
2026081427,0.5,0.1,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.2193158953722334,0.35973597359735976,0.0,109,2503,0,388,7.0,7.0
2026081427,0.5,0.2,D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.19517102615694165,0.3265993265993266,0.0,97,2503,0,400,7.0,7.0
2026081427,0.75,0.0,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,0.0,0.0,0.0,0.0,0,2503,0,497,6.0,6.0
2026081427,0.75,0.05,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,0.0,0.0,0.0,0.0,0,2503,0,497,6.0,6.0
2026081427,0.75,0.1,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,0.0,0.0,0.0,0.0,0,2503,0,497,6.0,6.0
2026081427,0.75,0.2,D_SECRET_READ;D_SYSTEM_EXEC;D_SYSTEM_WRITE,0.0,0.0,0.0,0.0,0,2503,0,497,6.0,6.0
2026081428,0.0,0.0,,1.0,0.7481060606060606,0.8559046587215602,0.0,395,2472,0,133,9.0,9.0
2026081428,0.0,0.05,,1.0,0.7196969696969697,0.8370044052863436,0.0,380,2472,0,148,9.0,9.0
2026081428,0.0,0.1,,1.0,0.6818181818181818,0.8108108108108109,0.0,360,2472,0,168,9.0,9.0
2026081428,0.0,0.2,,1.0,0.625,0.7692307692307693,0.0,330,2472,0,198,9.0,9.0
2026081428,0.25,0.0,D_SYSTEM_EXEC,1.0,0.49053030303030304,0.6581956797966964,0.0,259,2472,0,269,8.0,8.0
2026081428,0.25,0.05,D_SYSTEM_EXEC,1.0,0.4696969696969697,0.6391752577319587,0.0,248,2472,0,280,8.0,8.0
2026081428,0.25,0.1,D_SYSTEM_EXEC,1.0,0.44507575757575757,0.6159895150720839,0.0,235,2472,0,293,8.0,8.0
2026081428,0.25,0.2,D_SYSTEM_EXEC,1.0,0.4128787878787879,0.5844504021447721,0.0,218,2472,0,310,8.0,8.0
2026081428,0.5,0.0,D_SCAN;D_SYSTEM_EXEC,1.0,0.48863636363636365,0.6564885496183206,0.0,258,2472,0,270,7.0,7.0
2026081428,0.5,0.05,D_SCAN;D_SYSTEM_EXEC,1.0,0.4678030303030303,0.6374193548387097,0.0,247,2472,0,281,7.0,7.0
2026081428,0.5,0.1,D_SCAN;D_SYSTEM_EXEC,1.0,0.4431818181818182,0.6141732283464567,0.0,234,2472,0,294,7.0,7.0
2026081428,0.5,0.2,D_SCAN;D_SYSTEM_EXEC,1.0,0.4109848484848485,0.5825503355704698,0.0,217,2472,0,311,7.0,7.0
2026081428,0.75,0.0,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.2481060606060606,0.3975720789074355,0.0,131,2472,0,397,6.0,6.0
2026081428,0.75,0.05,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.24053030303030304,0.38778625954198476,0.0,127,2472,0,401,6.0,6.0
