mean_us,p50_us,p95_us,p99_us,throughput_eps,mean_candidates,divergences,seed,mode,P,engine,n
10.015360000000001,8.701,16.201,37.40300000000002,99846.6355677679,1.7257,0,2026081424,selective,500,incremental,10000
58.35665600000001,51.802,93.805,142.81400000000014,17136.005873948634,500.0,0,2026081425,selective,500,reference,10000
9.142672099999999,7.901,14.805999999999928,34.801010000000005,109377.213692264,1.7257,0,2026081425,selective,500,indexed,10000
9.998351399999999,8.3,15.201,37.804000000000045,100016.48871833012,1.7257,0,2026081425,selective,500,incremental,10000
59.384875099999995,52.002,93.605,139.9129900000001,16839.304592559463,500.0,0,2026081426,selective,500,reference,10000
8.9214617,7.801,13.701,33.402,112089.25550843311,1.7257,0,2026081426,selective,500,indexed,10000
9.6296869,8.301,14.605949999999929,38.002,103845.53624479733,1.7257,0,2026081426,selective,500,incremental,10000
58.8637456,51.803,95.10999999999993,149.51100000000008,16988.38546217147,500.0,0,2026081427,selective,500,reference,10000
12.6365532,8.201,25.601,58.20600000000007,79135.50350106547,1.7257,0,2026081427,selective,500,indexed,10000
10.0914377,8.3,16.301,37.905000000000065,99093.90809596932,1.7257,0,2026081427,selective,500,incremental,10000
60.453179500000005,51.902,99.305,152.71099000000004,16541.727139430273,500.0,0,2026081428,selective,500,reference,10000
9.023567199999999,7.8,14.001,35.80300000000002,110820.91791813775,1.7257,0,2026081428,selective,500,indexed,10000
9.559591399999999,8.3,14.501,37.702,104606.98142391318,1.7257,0,2026081428,selective,500,incremental,10000
58.037661400000005,51.903,92.50999999999992,146.208,17230.191153084605,500.0,0,2026081429,selective,500,reference,10000
9.0709245,7.901,14.001,35.102,110242.3463010854,1.7257,0,2026081429,selective,500,indexed,10000
10.0532918,8.4,17.301,38.805000000000064,99469.9069612204,1.7257,0,2026081429,selective,500,incremental,10000
60.87488030000001,51.903,101.105,163.11000000000004,16427.137023873536,500.0,0,2026081430,selective,500,reference,10000
9.946301499999999,8.0,15.905999999999928,39.00300000000002,100539.88409661622,1.7257,0,2026081430,selective,500,indexed,10000
10.046805399999998,8.301,15.301,39.60301000000002,99534.12653936744,1.7257,0,2026081430,selective,500,incremental,10000
23.7810691,21.101,39.302,66.20599000000004,42050.25416624352,50.0,0,2026081401,collision,50,reference,10000
34.9968554,26.202,63.704,125.90799000000001,28573.995822493238,40.7257,0,2026081401,collision,50,indexed,10000
35.8960424,26.802,61.103,128.92901000000052,27858.224281571496,40.7257,0,2026081401,collision,50,incremental,10000
24.6852622,21.101,41.10205,69.01199000000018,40510.00114554181,50.0,0,2026081402,collision,50,reference,10000
29.147122699999997,25.702,47.602,75.5080000000001,34308.7038227619,40.7257,0,2026081402,collision,50,indexed,10000
31.071801899999997,26.201,53.20205,90.6090000000001,32183.521355419045,40.7257,0,2026081402,collision,50,incremental,10000
23.839949599999997,21.101,39.102,64.80401000000002,41946.3974034576,50.0,0,2026081403,collision,50,reference,10000
28.845090400000004,25.702,46.70794999999993,75.30700000000007,34667.94473973983,40.7257,0,2026081403,collision,50,indexed,10000
29.974781800000002,26.001,48.103,81.2099900000001,33361.37712935745,40.7257,0,2026081403,collision,50,incremental,10000
23.886851699999998,21.001,40.302,66.90600000000003,41864.03518384133,50.0,0,2026081404,collision,50,reference,10000
28.782728599999995,25.502,47.70205,81.20700000000006,34743.05768216847,40.7257,0,2026081404,collision,50,indexed,10000
29.2396417,26.101,47.60205,81.31001000000013,34200.14548263086,40.7257,0,2026081404,collision,50,incremental,10000
23.8850722,21.001,40.502,69.90301000000001,41867.15416334391,50.0,0,2026081405,collision,50,reference,10000
29.0752537,25.901,46.80794999999993,78.41401000000022,34393.50900659553,40.7257,0,2026081405,collision,50,indexed,10000
29.264687800000004,25.901,47.402,78.10599000000002,34170.87538518008,40.7257,0,2026081405,collision,50,incremental,10000
23.5831255,21.101,38.402,65.00900000000013,42403.20054269312,50.0,0,2026081406,collision,50,reference,10000
28.9896804,25.502,48.803,80.004,34495.033618928755,40.7257,0,2026081406,collision,50,indexed,10000
29.232266500000005,26.101,46.403,82.00799000000006,34208.77406136126,40.7257,0,2026081406,collision,50,incremental,10000
24.0318394,21.002,39.302,63.905000000000044,41611.46316581993,50.0,0,2026081407,collision,50,reference,10000
29.3966506,25.702,47.303,79.10701000000006,34017.48088947249,40.7257,0,2026081407,collision,50,indexed,10000
39.7343766,27.802,72.40899999999992,142.41300000000015,25167.124428976196,40.7257,0,2026081407,collision,50,incremental,10000
24.3234507,21.201,40.10794999999993,69.20401000000003,41112.58769710665,50.0,0,2026081408,collision,50,reference,10000
30.439699599999997,25.801,48.903,86.104,32851.83537093776,40.7257,0,2026081408,collision,50,indexed,10000
29.935402000000003,26.102,49.11299999999986,86.40801000000009,33405.26377430976,40.7257,0,2026081408,collision,50,incremental,10000
24.5936919,21.201,40.802,68.40499000000001,40660.83303255498,50.0,0,2026081409,collision,50,reference,10000
30.5287037,25.801,51.70799999999993,84.51200000000014,32756.058358285285,40.7257,0,2026081409,collision,50,indexed,10000
30.9178883,26.102,50.40794999999993,86.50699000000004,32343.73545492109,40.7257,0,2026081409,collision,50,incremental,10000
24.231256,21.102,41.10205,66.40999000000012,41269.012221240206,50.0,0,2026081410,collision,50,reference,10000
29.9796399,25.801,48.30794999999993,84.51001000000014,33355.9710301924,40.7257,0,2026081410,collision,50,indexed,10000
29.3273125,26.002,46.50794999999993,76.20600000000002,34097.90788023962,40.7257,0,2026081410,collision,50,incremental,10000
23.9688289,21.001,39.90794999999993,65.30600000000007,41720.85353740416,50.0,0,2026081411,collision,50,reference,10000
30.4257868,25.901,50.402,87.10401,32866.85753020526,40.7257,0,2026081411,collision,50,indexed,10000
29.573528200000002,26.051499999999997,46.902,78.30800000000009,33814.0242597094,40.7257,0,2026081411,collision,50,incremental,10000
24.5898208,21.101,42.80205,69.30600000000004,40667.23414267419,50.0,0,2026081412,collision,50,reference,10000
28.363523200000003,25.502,45.702,76.90799000000007,35256.55092100829,40.7257,0,2026081412,collision,50,indexed,10000
29.8134169,26.101,47.603,81.10401,33541.94533804007,40.7257,0,2026081412,collision,50,incremental,10000
23.6597714,21.001,39.90205,66.30501000000004,42265.83524809542,50.0,0,2026081413,collision,50,reference,10000
28.907765700000002,25.701,47.70205,81.204,34592.78072120254,40.7257,0,2026081413,collision,50,indexed,10000
40.2360895,27.701,75.10899999999992,155.408,24853.309862530255,40.7257,0,2026081413,collision,50,incremental,10000
24.4503673,21.402,40.70794999999993,67.603,40899.181093283616,50.0,0,2026081414,collision,50,reference,10000
28.9886539,25.601,48.703,80.10600000000004,34496.25510206944,40.7257,0,2026081414,collision,50,indexed,10000
30.2766623,26.102,51.303,85.805,33028.739763035235,40.7257,0,2026081414,collision,50,incremental,10000
25.056406199999998,21.102,42.103,75.10700000000007,39909.95324780455,50.0,0,2026081415,collision,50,reference,10000
29.4701027,25.701,47.80205,78.90500000000002,33932.69477815562,40.7257,0,2026081415,collision,50,indexed,10000
29.515609499999997,26.001,48.20205,79.90599000000002,33880.377770955405,40.7257,0,2026081415,collision,50,incremental,10000
23.7031092,21.002,39.80205,68.60600000000004,42188.55811540538,50.0,0,2026081416,collision,50,reference,10000
28.9899703,25.701,47.70794999999993,78.71200000000017,34494.68866823917,40.7257,0,2026081416,collision,50,indexed,10000
29.545536199999997,26.301,47.602,79.00401000000001,33846.060306057334,40.7257,0,2026081416,collision,50,incremental,10000
23.9695916,21.101,40.202,67.30401000000002,41719.526001435916,50.0,0,2026081417,collision,50,reference,10000
29.373548,25.702,48.80799999999992,83.90899000000009,34044.23599083094,40.7257,0,2026081417,collision,50,indexed,10000
30.1775656,26.001,49.10794999999993,81.00700000000008,33137.19911191246,40.7257,0,2026081417,collision,50,incremental,10000
23.397099400000002,21.001,38.502,66.00599000000005,42740.34071078058,50.0,0,2026081418,collision,50,reference,10000
29.230115899999998,25.502,47.503,81.104,34211.290965151464,40.7257,0,2026081418,collision,50,indexed,10000
29.1629983,25.901,49.30794999999993,84.30700000000004,34290.02703058827,40.7257,0,2026081418,collision,50,incremental,10000
24.2702486,21.001,37.002,69.70600000000007,41202.709394579506,50.0,0,2026081419,collision,50,reference,10000
28.7529288,25.701,45.903,80.004,34779.06570686462,40.7257,0,2026081419,collision,50,indexed,10000
29.220335100000003,26.102,47.002050000000004,79.60700000000007,34222.7423668389,40.7257,0,2026081419,collision,50,incremental,10000
32.503213,22.901,56.203,125.01499000000018,30766.189176436186,50.0,0,2026081420,collision,50,reference,10000
29.571987800000002,25.802,48.203,81.90799000000007,33815.78562669365,40.7257,0,2026081420,collision,50,indexed,10000
30.226779599999997,26.101,50.30799999999992,83.90401,33083.24648650298,40.7257,0,2026081420,collision,50,incremental,10000
23.938145600000002,21.101,39.806999999999924,68.90600000000003,41774.33025555663,50.0,0,2026081421,collision,50,reference,10000
29.6395549,25.702,48.60205,82.11501000000024,33738.69828254405,40.7257,0,2026081421,collision,50,indexed,10000
29.520579100000003,26.101,48.103,81.30500000000002,33874.674226834526,40.7257,0,2026081421,collision,50,incremental,10000
24.0072066,21.102,41.002,66.7070000000001,41654.15896408373,50.0,0,2026081422,collision,50,reference,10000
29.271291,25.801,47.003,85.81101000000015,34163.16690644085,40.7257,0,2026081422,collision,50,indexed,10000
30.216910499999997,26.102,47.70794999999993,80.90501000000002,33094.05175621777,40.7257,0,2026081422,collision,50,incremental,10000
23.6500968,21.101,37.402,61.40400000000002,42283.12503143751,50.0,0,2026081423,collision,50,reference,10000
29.2507436,25.602,47.906999999999925,78.70500000000001,34187.16507432652,40.7257,0,2026081423,collision,50,indexed,10000
30.098108,26.102,49.50794999999993,83.91600000000024,33224.67977056897,40.7257,0,2026081423,collision,50,incremental,10000
24.1526448,21.201,40.306999999999924,68.90301000000001,41403.333186931144,50.0,0,2026081424,collision,50,reference,10000
29.197618200000004,25.701,46.602,81.30501000000002,34249.36901188741,40.7257,0,2026081424,collision,50,indexed,10000
29.517037100000003,26.001,49.202,86.10699000000005,33878.739136727236,40.7257,0,2026081424,collision,50,incremental,10000
24.1114393,21.102,38.702,64.30600000000004,41474.08985244609,50.0,0,2026081425,collision,50,reference,10000
28.839329099999997,25.601,48.10205,81.30600000000003,34674.87043587294,40.7257,0,2026081425,collision,50,indexed,10000
29.436212,25.902,50.003,85.40800000000007,33971.76239931959,40.7257,0,2026081425,collision,50,incremental,10000
31.9799914,22.0015,56.503,121.31000000000009,31269.551873613076,50.0,0,2026081426,collision,50,reference,10000
29.6997078,25.902,48.20799999999993,77.304,33670.36493200785,40.7257,0,2026081426,collision,50,indexed,10000
30.794168900000003,26.102,51.403,87.904,32473.680431102654,40.7257,0,2026081426,collision,50,incremental,10000
24.379080200000004,21.101,40.702,71.80500000000002,41018.77477723708,50.0,0,2026081427,collision,50,reference,10000
30.228820200000005,25.901,51.002050000000004,88.40599000000002,33081.013198126726,40.7257,0,2026081427,collision,50,indexed,10000
29.816736699999996,26.001,47.10205,84.30799000000007,33538.21077274362,40.7257,0,2026081427,collision,50,incremental,10000
23.6608796,21.101,39.502,66.90499000000001,42263.85565141881,50.0,0,2026081428,collision,50,reference,10000
28.954005199999997,25.701,45.903,77.40600000000003,34537.536105712934,40.7257,0,2026081428,collision,50,indexed,10000
29.3397659,26.002,47.60205,79.60700000000007,34083.43486476148,40.7257,0,2026081428,collision,50,incremental,10000
24.048416999999997,21.001,39.602,67.00501000000004,41582.778608671004,50.0,0,2026081429,collision,50,reference,10000
29.504130700000005,25.702,47.603,79.40500000000002,33893.5591822063,40.7257,0,2026081429,collision,50,indexed,10000
29.8648135,26.002,49.10794999999993,80.50600000000004,33484.22048575659,40.7257,0,2026081429,collision,50,incremental,10000
23.654866499999997,21.001,40.002050000000004,66.30800000000009,42274.59918237121,50.0,0,2026081430,collision,50,reference,10000
28.662310699999995,25.701,47.002050000000004,76.10401,34889.02239832325,40.7257,0,2026081430,collision,50,indexed,10000
30.2193511,26.101,50.903,86.00699000000004,33091.37898728739,40.7257,0,2026081430,collision,50,incremental,10000
90.1659677,80.205,138.10705,213.61700000000013,11090.658987071462,200.0,0,2026081401,collision,200,reference,10000
121.91959810000002,99.505,203.81599999999995,353.6270000000002,8202.126775219413,190.7257,0,2026081401,collision,200,indexed,10000
112.7354351,99.005,174.609,266.12899000000033,8870.325458122084,190.7257,0,2026081401,collision,200,incremental,10000
90.6783804,80.304,140.61794999999987,211.21300000000002,11027.986997438698,200.0,0,2026081402,collision,200,reference,10000
111.8761527,98.005,173.11,258.41600000000005,8938.455388983,190.7257,0,2026081402,collision,200,indexed,10000
113.1063608,99.206,172.01399999999992,257.2160100000001,8841.235744188138,190.7257,0,2026081402,collision,200,incremental,10000
99.9962364,81.204,171.11399999999995,295.72800000000024,10000.376374165218,200.0,0,2026081403,collision,200,reference,10000
112.48975119999999,98.205,176.21399999999994,269.21500000000003,8889.698744395482,190.7257,0,2026081403,collision,200,indexed,10000
111.8243703,98.805,172.01399999999992,257.7270000000003,8942.594510635041,190.7257,0,2026081403,collision,200,incremental,10000
93.49207860000001,80.504,150.108,214.8190000000002,10696.093347955575,200.0,0,2026081404,collision,200,reference,10000
110.8718202,98.004,170.91299999999993,250.91300000000004,9019.4243965339,190.7257,0,2026081404,collision,200,indexed,10000
124.07456639999998,100.005,206.92499999999978,381.0249900000001,8059.669511768692,190.7257,0,2026081404,collision,200,incremental,10000
91.5478713,80.603,137.41104999999993,208.51100000000002,10923.246884933304,200.0,0,2026081405,collision,200,reference,10000
110.8141956,98.105,169.31299999999993,243.6170100000001,9024.114596379382,190.7257,0,2026081405,collision,200,indexed,10000
113.139114,99.0555,178.81404999999992,265.1290000000003,8838.676251256484,190.7257,0,2026081405,collision,200,incremental,10000
94.50125,80.405,153.208,233.22700000000032,10581.870610177115,200.0,0,2026081406,collision,200,reference,10000
120.00061070000001,99.605,199.31005,323.718,8333.29092382694,190.7257,0,2026081406,collision,200,indexed,10000
112.33651949999998,98.905,174.91494999999992,265.0190000000001,8901.824664418236,190.7257,0,2026081406,collision,200,incremental,10000
90.70587459999999,80.204,142.508,218.71300000000002,11024.644262677119,200.0,0,2026081407,collision,200,reference,10000
112.42900719999999,98.405,175.41,276.31800000000004,8894.501738515753,190.7257,0,2026081407,collision,200,indexed,10000
122.439451,99.206,208.51694999999992,360.3350000000003,8167.302220262323,190.7257,0,2026081407,collision,200,incremental,10000
91.9468177,80.204,147.708,218.81300000000005,10875.85220472508,200.0,0,2026081408,collision,200,reference,10000
110.8875166,98.106,170.409,265.61800000000005,9018.147674884442,190.7257,0,2026081408,collision,200,indexed,10000
110.65786230000002,98.705,171.31899999999985,259.72000000000014,9036.863528855643,190.7257,0,2026081408,collision,200,incremental,10000
90.1854721,80.204,142.108,212.01399000000004,11088.26041173432,200.0,0,2026081409,collision,200,reference,10000
123.2309807,100.305,203.42099999999985,352.12000000000006,8114.842504048984,190.7257,0,2026081409,collision,200,indexed,10000
113.79935410000002,99.105,178.309,271.02100000000013,8787.396096477492,190.7257,0,2026081409,collision,200,incremental,10000
90.01140620000001,80.104,140.01294999999993,207.3150100000001,11109.703116714556,200.0,0,2026081410,collision,200,reference,10000
110.15906910000001,98.005,169.11399999999995,248.22499000000025,9077.781867348767,190.7257,0,2026081410,collision,200,indexed,10000
111.70288980000001,98.906,172.609,257.0270100000003,8952.319870958252,190.7257,0,2026081410,collision,200,incremental,10000
100.22991090000001,80.605,171.71994999999987,292.3260000000002,9977.061647772052,200.0,0,2026081411,collision,200,reference,10000
113.86400189999999,98.706,175.61,256.617,8782.406935584793,190.7257,0,2026081411,collision,200,indexed,10000
110.9123828,98.505,169.51499999999993,257.71600000000007,9016.125835139843,190.7257,0,2026081411,collision,200,incremental,10000
91.2863049,80.004,141.11199999999994,211.51800000000014,10954.545713022939,200.0,0,2026081412,collision,200,reference,10000
111.69632260000003,98.106,171.81399999999994,270.62100000000015,8952.84622378427,190.7257,0,2026081412,collision,200,indexed,10000
122.8731727,99.805,208.812,374.62200000000007,8138.473012669266,190.7257,0,2026081412,collision,200,incremental,10000
91.0068601,80.205,143.208,210.42300000000026,10988.182637014195,200.0,0,2026081413,collision,200,reference,10000
111.35475339999999,98.005,173.40904999999998,258.2280100000003,8980.308154496799,190.7257,0,2026081413,collision,200,indexed,10000
110.7384361,98.605,169.309,244.01900000000015,9030.28826501551,190.7257,0,2026081413,collision,200,incremental,10000
91.48132220000001,80.305,142.51299999999995,229.82000000000014,10931.193121736493,200.0,0,2026081414,collision,200,reference,10000
120.51121030000002,99.205,201.4259999999998,344.8320100000003,8297.98321260408,190.7257,0,2026081414,collision,200,indexed,10000
113.60564709999998,99.505,177.11499999999995,267.12899000000033,8802.379331722499,190.7257,0,2026081414,collision,200,incremental,10000
90.13800129999998,80.105,138.51299999999995,216.112,11094.09999753345,200.0,0,2026081415,collision,200,reference,10000
111.7952817,98.205,170.409,255.02600000000027,8944.921331147734,190.7257,0,2026081415,collision,200,indexed,10000
110.9279388,98.505,171.609,260.52699000000024,9014.861457066936,190.7257,0,2026081415,collision,200,incremental,10000
98.7676868,80.605,169.02399999999977,269.1250000000002,10124.768863170337,200.0,0,2026081416,collision,200,reference,10000
114.45935630000001,98.506,180.01,278.3240100000002,8736.725701820149,190.7257,0,2026081416,collision,200,indexed,10000
111.3856326,99.205,169.51899999999983,254.0180000000001,8977.818562930172,190.7257,0,2026081416,collision,200,incremental,10000
91.14675460000001,80.204,142.708,214.81101,10971.317677612626,200.0,0,2026081417,collision,200,reference,10000
113.0371269,98.306,178.0149499999999,263.4189900000001,8846.65089625522,190.7257,0,2026081417,collision,200,indexed,10000
122.13985660000002,99.505,201.61599999999993,347.4250000000001,8187.335631766247,190.7257,0,2026081417,collision,200,incremental,10000
92.0112707,80.404,145.90705,232.43000000000038,10868.233776060653,200.0,0,2026081418,collision,200,reference,10000
110.79280610000002,98.105,169.60905,267.91699000000006,9025.856778980886,190.7257,0,2026081418,collision,200,indexed,10000
111.2433953,98.605,173.31899999999985,271.3210000000002,8989.29772237903,190.7257,0,2026081418,collision,200,incremental,10000
90.5314322,80.304,137.50705,210.81200000000004,11045.887331052298,200.0,0,2026081419,collision,200,reference,10000
121.9443426,99.205,207.01599999999993,367.33900000000045,8200.462429652722,190.7257,0,2026081419,collision,200,indexed,10000
113.451371,98.805,180.81494999999993,277.7280100000003,8814.349189310371,190.7257,0,2026081419,collision,200,incremental,10000
90.49094579999999,80.104,137.31299999999993,208.01101,11050.829352697518,200.0,0,2026081420,collision,200,reference,10000
112.0705925,98.106,174.00904999999997,260.5180000000001,8922.947382472346,190.7257,0,2026081420,collision,200,indexed,10000
112.05617850000002,98.606,176.12404999999978,274.7340000000004,8924.095158215661,190.7257,0,2026081420,collision,200,incremental,10000
98.9581326,80.805,165.21899999999985,287.34401000000065,10105.283656090334,200.0,0,2026081421,collision,200,reference,10000
113.2995101,98.605,177.21,279.43299000000036,8826.163494593962,190.7257,0,2026081421,collision,200,indexed,10000
110.17320240000002,98.706,168.91899999999984,259.4270100000003,9076.617346288554,190.7257,0,2026081421,collision,200,incremental,10000
90.91234569999999,80.204,142.708,215.2300000000004,10999.606184399663,200.0,0,2026081422,collision,200,reference,10000
111.69504929999998,98.206,172.91,252.41800000000006,8952.948284342627,190.7257,0,2026081422,collision,200,indexed,10000
123.109373,99.905,208.23599999999965,370.35099000000065,8122.858362701595,190.7257,0,2026081422,collision,200,incremental,10000
93.86484329999999,80.3545,150.808,229.1260000000003,10653.616038157283,200.0,0,2026081423,collision,200,reference,10000
111.1853854,98.305,175.11399999999995,244.12300000000022,8993.98780156587,190.7257,0,2026081423,collision,200,indexed,10000
110.24874059999999,98.705,168.0139499999999,248.01700000000008,9070.398396913752,190.7257,0,2026081423,collision,200,incremental,10000
91.0311797,80.204,143.3120499999999,214.11501000000007,10985.247069142399,200.0,0,2026081424,collision,200,reference,10000
119.90478050000002,99.206,203.91599999999994,354.8360100000004,8339.951049741507,190.7257,0,2026081424,collision,200,indexed,10000
115.23545060000001,98.906,183.209,273.31500000000005,8677.885102138873,190.7257,0,2026081424,collision,200,incremental,10000
90.5721675,80.105,136.91199999999995,208.12600000000032,11040.919386190022,200.0,0,2026081425,collision,200,reference,10000
114.9921206,99.306,180.61404999999993,255.01800000000011,8696.248010578909,190.7257,0,2026081425,collision,200,indexed,10000
114.1365358,100.206,181.61899999999986,263.61800000000005,8761.436405887482,190.7257,0,2026081425,collision,200,incremental,10000
99.7358002,81.004,166.909,276.8270000000003,10026.48996643835,200.0,0,2026081426,collision,200,reference,10000
111.54283250000002,98.205,172.509,265.73301000000043,8965.165915075717,190.7257,0,2026081426,collision,200,indexed,10000
109.70931270000001,99.006,163.21394999999993,242.11400000000003,9114.996488351895,190.7257,0,2026081426,collision,200,incremental,10000
89.8237661,80.104,138.80704999999998,205.72200000000026,11132.911070403226,200.0,0,2026081427,collision,200,reference,10000
109.6763621,98.405,161.21894999999986,246.01601000000008,9117.7349508386,190.7257,0,2026081427,collision,200,indexed,10000
121.4817067,100.805,206.41105,321.3260000000002,8231.692056068225,190.7257,0,2026081427,collision,200,incremental,10000
94.5268533,80.904,147.71694999999985,226.71900000000022,10579.004431960711,200.0,0,2026081428,collision,200,reference,10000
110.9197514,98.504,169.2269999999997,249.41200000000003,9015.526877569255,190.7257,0,2026081428,collision,200,indexed,10000
111.98486979999998,99.204,172.21199999999993,253.41700000000014,8929.777761816893,190.7257,0,2026081428,collision,200,incremental,10000
90.55285409999999,80.504,136.906,205.31700000000018,11043.27422850386,200.0,0,2026081429,collision,200,reference,10000
122.1603918,99.405,206.31589999999994,316.61603,8185.959338090466,190.7257,0,2026081429,collision,200,indexed,10000
111.4380634,98.805,176.109,251.12400000000025,8973.594564458304,190.7257,0,2026081429,collision,200,incremental,10000
91.0940747,80.204,138.908,207.71600000000012,10977.6624143041,200.0,0,2026081430,collision,200,reference,10000
110.1805844,98.105,170.21399999999994,251.71400000000003,9076.009221094673,190.7257,0,2026081430,collision,200,indexed,10000
111.91624020000002,99.005,172.31399999999994,259.71500000000003,8935.253705922833,190.7257,0,2026081430,collision,200,incremental,10000
233.17842189999996,200.011,375.52,540.9620100000008,4288.56148803021,500.0,0,2026081401,collision,500,reference,10000
274.06976299999997,244.663,421.723,554.6320000000001,3648.7060413154736,490.7257,0,2026081401,collision,500,indexed,10000
284.7776892,246.713,452.824,658.8380000000001,3511.511041504722,490.7257,0,2026081401,collision,500,incremental,10000
225.123729,198.811,337.8229999999999,467.6300000000001,4442.00175806434,500.0,0,2026081402,collision,500,reference,10000
288.0447312,252.814,463.23589999999984,644.5599900000004,3471.683011989077,490.7257,0,2026081402,collision,500,indexed,10000
281.6453466,252.214,437.4349999999999,562.033,3550.5646092574216,490.7257,0,2026081402,collision,500,incremental,10000
234.77372820000002,203.813,370.6280499999999,554.981010000001,4259.420368995103,500.0,0,2026081403,collision,500,reference,10000
275.82785470000005,256.2165,388.625,518.9410000000001,3625.449652601746,490.7257,0,2026081403,collision,500,indexed,10000
318.6776456,273.317,540.734,843.2650100000002,3137.9672023031917,490.7257,0,2026081403,collision,500,incremental,10000
236.6709853,217.012,372.2429499999997,491.9330000000001,4225.275010928854,500.0,0,2026081404,collision,500,reference,10000
310.1623495,272.716,513.9349999999998,713.84401,3224.117955038898,490.7257,0,2026081404,collision,500,indexed,10000
311.8274103,270.816,515.3559999999997,799.3550000000001,3206.9021739876216,490.7257,0,2026081404,collision,500,incremental,10000
233.76347420000005,210.512,370.26004999999947,502.22999,4277.82827673255,500.0,0,2026081405,collision,500,reference,10000
285.56101900000004,252.514,458.426,646.7460100000002,3501.8785249537154,490.7257,0,2026081405,collision,500,indexed,10000
275.7461819,253.414,394.7559999999995,550.8450000000003,3626.523468465113,490.7257,0,2026081405,collision,500,incremental,10000
232.66837989999996,199.91,374.1290499999999,564.6320000000001,4297.9626214348355,500.0,0,2026081406,collision,500,reference,10000
270.0174467,242.913,401.73599999999976,548.2320100000001,3703.464395436045,490.7257,0,2026081406,collision,500,indexed,10000
283.9233315,246.013,452.92404999999997,681.1510000000003,3522.077578890342,490.7257,0,2026081406,collision,500,incremental,10000
224.42509230000005,198.71050000000002,342.62299999999993,468.226,4455.829737003075,500.0,0,2026081407,collision,500,reference,10000
269.77800549999995,242.713,404.92799999999994,541.131,3706.75140157043,490.7257,0,2026081407,collision,500,indexed,10000
285.2046059,248.313,446.42404999999997,676.685990000001,3506.2547354183525,490.7257,0,2026081407,collision,500,incremental,10000
224.5504565,198.711,343.53799999999967,468.525,4453.342093294743,500.0,0,2026081408,collision,500,reference,10000
285.16139790000005,246.113,454.3740499999993,655.4510000000002,3506.7860073777533,490.7257,0,2026081408,collision,500,indexed,10000
271.9005633,244.313,405.92699999999996,552.2429900000003,3677.8151095503817,490.7257,0,2026081408,collision,500,incremental,10000
232.39701580000002,199.111,374.02,549.73,4302.981243358978,500.0,0,2026081409,collision,500,reference,10000
272.03796429999994,245.314,412.62699999999995,546.3360000000001,3675.957517816201,490.7257,0,2026081409,collision,500,indexed,10000
288.2198463,250.8635,469.8299999999999,695.4589900000004,3469.573705063766,490.7257,0,2026081409,collision,500,incremental,10000
221.88170470000003,198.41,320.617,443.42499,4506.906062183323,500.0,0,2026081410,collision,500,reference,10000
281.1159533,244.813,446.823,632.43301,3557.2509786836063,490.7257,0,2026081410,collision,500,indexed,10000
271.28552129999997,243.4635,409.73699999999974,529.8360000000001,3686.1532278169543,490.7257,0,2026081410,collision,500,incremental,10000
232.95014070000002,199.211,376.72499999999997,535.4370000000001,4292.764095334156,500.0,0,2026081411,collision,500,reference,10000
268.1799687,241.713,393.72599999999994,535.4360000000001,3728.839274788087,490.7257,0,2026081411,collision,500,indexed,10000
284.2236881,245.913,452.43399999999986,669.2560000000004,3518.3555835365996,490.7257,0,2026081411,collision,500,incremental,10000
220.1310045,197.41,327.52704999999986,443.9300000000001,4542.74945172478,500.0,0,2026081412,collision,500,reference,10000
286.07292259999997,244.213,460.32994999999994,675.9560100000004,3495.6122058369187,490.7257,0,2026081412,collision,500,indexed,10000
271.1918368,243.013,410.622,547.5380100000002,3687.426626847494,490.7257,0,2026081412,collision,500,incremental,10000
234.39096320000002,199.11,376.5250499999999,551.1790000000011,4266.376085270509,500.0,0,2026081413,collision,500,reference,10000
269.61925,242.513,400.1319999999999,537.074010000001,3708.933987465657,490.7257,0,2026081413,collision,500,indexed,10000
280.66021390000003,245.2635,447.14899999999966,652.1480000000003,3563.0272852150774,490.7257,0,2026081413,collision,500,incremental,10000
221.1085599,198.011,334.118,449.8410100000004,4522.6652484746255,500.0,0,2026081414,collision,500,reference,10000
283.7823868,245.313,453.92305,700.339,3523.8268705688397,490.7257,0,2026081414,collision,500,indexed,10000
271.64795019999997,243.714,403.62104999999997,537.4439900000002,3681.23521367915,490.7257,0,2026081414,collision,500,incremental,10000
229.7820741,198.711,368.62005,554.1439900000003,4351.949576209348,500.0,0,2026081415,collision,500,reference,10000
272.064461,243.514,409.44699999999966,539.6340100000001,3675.599511690724,490.7257,0,2026081415,collision,500,indexed,10000
283.42215269999997,246.913,448.63494999999983,671.6439900000001,3528.3057110164987,490.7257,0,2026081415,collision,500,incremental,10000
221.1481018,198.211,328.3279499999998,454.93500000000023,4521.856583260983,500.0,0,2026081416,collision,500,reference,10000
283.3851016,244.9135,449.524,681.3489900000002,3528.7670182870334,490.7257,0,2026081416,collision,500,indexed,10000
272.18533999999994,245.1635,411.12699999999995,537.3380100000002,3673.967157819742,490.7257,0,2026081416,collision,500,incremental,10000
232.5207671,199.311,375.4319999999999,545.832,4300.691127386187,500.0,0,2026081417,collision,500,reference,10000
277.03101739999994,246.164,429.4489999999996,573.2450100000002,3609.70410239702,490.7257,0,2026081417,collision,500,indexed,10000
