precision,recall,f1,fpr,tp,tn,fp,fn,seed,policy_relaxation_fraction,trace_dropout_fraction,n
0.9973544973544973,0.0377,0.07265369049913278,2e-05,377,49999,1,9623,2026081425,0.0,0.05,60000
0.997229916897507,0.036,0.06949136183766046,2e-05,360,49999,1,9640,2026081425,0.0,0.1,60000
0.9969788519637462,0.033,0.06388539347594618,2e-05,330,49999,1,9670,2026081425,0.0,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081425,0.1,0.0,60000
0.9973544973544973,0.0377,0.07265369049913278,2e-05,377,49999,1,9623,2026081425,0.1,0.05,60000
0.9972067039106145,0.0357,0.06893222629851323,2e-05,357,49999,1,9643,2026081425,0.1,0.1,60000
1.0,0.0316,0.061264055835595195,0.0,316,50000,0,9684,2026081425,0.1,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081425,0.25,0.0,60000
0.9972972972972973,0.0369,0.07116682738669239,2e-05,369,49999,1,9631,2026081425,0.25,0.05,60000
0.9973404255319149,0.0375,0.0722821896684657,2e-05,375,49999,1,9625,2026081425,0.25,0.1,60000
0.9968454258675079,0.0316,0.06125811766986527,2e-05,316,49999,1,9684,2026081425,0.25,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081425,0.5,0.0,60000
1.0,0.0379,0.07303208401580114,0.0,379,50000,0,9621,2026081425,0.5,0.05,60000
1.0,0.0359,0.06931170962448113,0.0,359,50000,0,9641,2026081425,0.5,0.1,60000
1.0,0.0312,0.060512024825446084,0.0,312,50000,0,9688,2026081425,0.5,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081426,0.0,0.0,60000
0.9973333333333333,0.0374,0.07209638554216867,2e-05,374,49999,1,9626,2026081426,0.0,0.05,60000
1.0,0.0357,0.06893888191561263,0.0,357,50000,0,9643,2026081426,0.0,0.1,60000
0.996969696969697,0.0329,0.06369796708615683,2e-05,329,49999,1,9671,2026081426,0.0,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081426,0.1,0.0,60000
0.9974424552429667,0.039,0.07506496006159176,2e-05,390,49999,1,9610,2026081426,0.1,0.05,60000
0.9971590909090909,0.0351,0.06781298299845441,2e-05,351,49999,1,9649,2026081426,0.1,0.1,60000
1.0,0.033,0.06389157792836399,0.0,330,50000,0,9670,2026081426,0.1,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081426,0.25,0.0,60000
1.0,0.038,0.07321772639691715,0.0,380,50000,0,9620,2026081426,0.25,0.05,60000
1.0,0.0356,0.06875241405948243,0.0,356,50000,0,9644,2026081426,0.25,0.1,60000
1.0,0.0327,0.06332913721313063,0.0,327,50000,0,9673,2026081426,0.25,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081426,0.5,0.0,60000
1.0,0.0374,0.07210333526123,0.0,374,50000,0,9626,2026081426,0.5,0.05,60000
1.0,0.0355,0.06856591018831483,0.0,355,50000,0,9645,2026081426,0.5,0.1,60000
1.0,0.0313,0.06070008726849607,0.0,313,50000,0,9687,2026081426,0.5,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081427,0.0,0.0,60000
0.9973190348525469,0.0372,0.07172466981586811,2e-05,372,49999,1,9628,2026081427,0.0,0.05,60000
0.9971830985915493,0.0354,0.06837276677933365,2e-05,354,49999,1,9646,2026081427,0.0,0.1,60000
1.0,0.0321,0.06220327487646546,0.0,321,50000,0,9679,2026081427,0.0,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081427,0.1,0.0,60000
0.9973684210526316,0.0379,0.07302504816955684,2e-05,379,49999,1,9621,2026081427,0.1,0.05,60000
0.9972375690607734,0.0361,0.06967766840378305,2e-05,361,49999,1,9639,2026081427,0.1,0.1,60000
1.0,0.0322,0.062391009494284055,0.0,322,50000,0,9678,2026081427,0.1,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081427,0.25,0.0,60000
0.9973753280839895,0.038,0.07321067334553512,2e-05,380,49999,1,9620,2026081427,0.25,0.05,60000
0.9971910112359551,0.0355,0.06855928930088838,2e-05,355,49999,1,9645,2026081427,0.25,0.1,60000
0.9969788519637462,0.033,0.06388539347594618,2e-05,330,49999,1,9670,2026081427,0.25,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081427,0.5,0.0,60000
0.9973614775725593,0.0378,0.07283938722420272,2e-05,378,49999,1,9622,2026081427,0.5,0.05,60000
0.9973333333333333,0.0374,0.07209638554216867,2e-05,374,49999,1,9626,2026081427,0.5,0.1,60000
0.9967948717948718,0.0311,0.06031807602792863,2e-05,311,49999,1,9689,2026081427,0.5,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081428,0.0,0.0,60000
0.9974025974025974,0.0384,0.07395281656234955,2e-05,384,49999,1,9616,2026081428,0.0,0.05,60000
0.9971988795518207,0.0356,0.06874577580380418,2e-05,356,49999,1,9644,2026081428,0.0,0.1,60000
1.0,0.0312,0.060512024825446084,0.0,312,50000,0,9688,2026081428,0.0,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081428,0.1,0.0,60000
1.0,0.0378,0.07284640585854693,0.0,378,50000,0,9622,2026081428,0.1,0.05,60000
0.9971590909090909,0.0351,0.06781298299845441,2e-05,351,49999,1,9649,2026081428,0.1,0.1,60000
0.996996996996997,0.0332,0.06426013742378786,2e-05,332,49999,1,9668,2026081428,0.1,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081428,0.25,0.0,60000
1.0,0.0378,0.07284640585854693,0.0,378,50000,0,9622,2026081428,0.25,0.05,60000
1.0,0.0353,0.06819279435912295,0.0,353,50000,0,9647,2026081428,0.25,0.1,60000
1.0,0.0312,0.060512024825446084,0.0,312,50000,0,9688,2026081428,0.25,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081428,0.5,0.0,60000
1.0,0.0378,0.07284640585854693,0.0,378,50000,0,9622,2026081428,0.5,0.05,60000
1.0,0.0343,0.06632505075896741,0.0,343,50000,0,9657,2026081428,0.5,0.1,60000
1.0,0.0328,0.06351665375677769,0.0,328,50000,0,9672,2026081428,0.5,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081429,0.0,0.0,60000
0.9973753280839895,0.038,0.07321067334553512,2e-05,380,49999,1,9620,2026081429,0.0,0.05,60000
0.9972067039106145,0.0357,0.06893222629851323,2e-05,357,49999,1,9643,2026081429,0.0,0.1,60000
0.9968454258675079,0.0316,0.06125811766986527,2e-05,316,49999,1,9684,2026081429,0.0,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081429,0.1,0.0,60000
0.9973684210526316,0.0379,0.07302504816955684,2e-05,379,49999,1,9621,2026081429,0.1,0.05,60000
0.9971590909090909,0.0351,0.06781298299845441,2e-05,351,49999,1,9649,2026081429,0.1,0.1,60000
0.9969230769230769,0.0324,0.06276029055690073,2e-05,324,49999,1,9676,2026081429,0.1,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081429,0.25,0.0,60000
0.9973684210526316,0.0379,0.07302504816955684,2e-05,379,49999,1,9621,2026081429,0.25,0.05,60000
0.9972375690607734,0.0361,0.06967766840378305,2e-05,361,49999,1,9639,2026081429,0.25,0.1,60000
0.9968454258675079,0.0316,0.06125811766986527,2e-05,316,49999,1,9684,2026081429,0.25,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081429,0.5,0.0,60000
1.0,0.0382,0.0735889038720863,0.0,382,50000,0,9618,2026081429,0.5,0.05,60000
1.0,0.036,0.0694980694980695,0.0,360,50000,0,9640,2026081429,0.5,0.1,60000
1.0,0.0312,0.060512024825446084,0.0,312,50000,0,9688,2026081429,0.5,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081430,0.0,0.0,60000
0.9973821989528796,0.0381,0.07339626276247352,2e-05,381,49999,1,9619,2026081430,0.0,0.05,60000
0.9971988795518207,0.0356,0.06874577580380418,2e-05,356,49999,1,9644,2026081430,0.0,0.1,60000
0.9969325153374233,0.0325,0.06294789850861902,2e-05,325,49999,1,9675,2026081430,0.0,0.2,60000
0.9975,0.0399,0.07673076923076923,2e-05,399,49999,1,9601,2026081430,0.1,0.0,60000
0.9973890339425587,0.0382,0.07358181643070404,2e-05,382,49999,1,9618,2026081430,0.1,0.05,60000
0.9971590909090909,0.0351,0.06781298299845441,2e-05,351,49999,1,9649,2026081430,0.1,0.1,60000
0.9968454258675079,0.0316,0.06125811766986527,2e-05,316,49999,1,9684,2026081430,0.1,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081430,0.25,0.0,60000
1.0,0.0382,0.0735889038720863,0.0,382,50000,0,9618,2026081430,0.25,0.05,60000
1.0,0.0356,0.06875241405948243,0.0,356,50000,0,9644,2026081430,0.25,0.1,60000
1.0,0.0328,0.06351665375677769,0.0,328,50000,0,9672,2026081430,0.25,0.2,60000
1.0,0.0399,0.07673814789883643,0.0,399,50000,0,9601,2026081430,0.5,0.0,60000
1.0,0.038,0.07321772639691715,0.0,380,50000,0,9620,2026081430,0.5,0.05,60000
1.0,0.0362,0.06987068133564948,0.0,362,50000,0,9638,2026081430,0.5,0.1,60000
1.0,0.0329,0.06370413399167393,0.0,329,50000,0,9671,2026081430,0.5,0.2,60000
