seed,sid,rule_id,level
2026081404,e43821d5-ad1a-0399-bdc8-a90899c41cea,100014,10
2026081404,0750898d-8edc-3fdb-c11b-7d130c03dffe,100014,10
2026081404,a35ebc59-bcec-22ce-bd8e-4151cb867701,100014,10
2026081404,7de4f509-704d-daf2-dd4f-836eb8a309be,100014,10
2026081404,7766a9aa-14d0-18df-2b53-fe54d4e4c24e,100014,10
2026081404,426f4a2f-fabf-ed11-e28d-dfa7fda0df2f,100014,10
2026081404,7efb5e44-026d-c108-7050-ed93284a0ba6,100014,10
2026081404,5e7acd3d-65e3-0f6a-8a1d-d2ae4edf76d0,100002,10
2026081404,1b370ab2-ab47-7117-0aa4-f3540b461956,100003,10
2026081404,103a7c7c-b6e8-b0c0-bd12-8a91e26953ad,100002,10
2026081404,299448ef-90be-d316-588a-9b56f3581f74,100014,10
2026081404,eef2ca78-006f-461d-6619-adf0dc716f26,100014,10
2026081404,516dca89-b56c-88f4-06b0-88a30bd15b1c,100014,10
2026081404,1070df2e-99f6-7961-5432-6e663973bc80,100014,10
2026081404,8a0248cb-ba7a-2358-70b1-dc5887aaf7fb,100014,10
2026081404,1c79e98d-4ed1-2a3e-3f07-2ef6dc28932c,100014,10
2026081404,3b5152c8-331b-c4f2-be45-993147002167,100014,10
2026081404,eb18e52e-72a7-8946-4090-c6c8f8530fc2,100002,10
2026081404,35aed541-8064-9cab-a864-f6f4ee6e4d80,100003,10
2026081404,582618d1-72eb-057d-3abb-67120d9bd38f,100002,10
2026081404,33b5515a-cd40-8b29-4745-65a485088c33,100014,10
2026081404,55ce6ba9-e72d-e895-576f-63c9d5c59d50,100014,10
2026081404,fdff5a25-d95b-0a71-e64e-95dd6fd74e1f,100014,10
2026081404,9337e181-7198-5e4a-2592-06e1459b5359,100001,10
2026081404,ac64b58d-b884-5a19-2f46-734f64f5ac94,100014,10
2026081404,836707c4-0caf-8b55-d583-04e92fb911df,100001,10
2026081404,da9a4a76-517b-f8f9-9a21-14db4787ba4e,100014,10
2026081404,0290f57d-8282-5bbb-e5db-636e6a7fd0f7,100014,10
2026081405,0171384d-3d31-13f3-cea1-f5e1f447d1d0,100001,10
2026081405,4db46942-173d-8088-fb36-8af4c50a9f59,100003,10
2026081405,56a029ae-032b-1bed-deca-b2fb9f2ce6df,100014,10
2026081405,707d91e1-0d14-5b56-f1f0-f41030903f30,100014,10
2026081405,ca188a88-ad00-d78c-f654-ad4a354563ca,100002,10
2026081405,1990e147-fefc-091a-9f3e-03dea8f7d226,100014,10
2026081405,1a99f4cd-2e59-765d-68f0-91628ef5d385,100002,10
2026081405,198eed51-2862-b0ed-a4a4-476c5ed9bd63,100014,10
2026081405,6c0b3b17-9f82-50f5-4394-5ba639a4f260,100014,10
2026081405,0b219bfb-8edb-9940-6dd7-5ced666f7708,100014,10
2026081405,4daf5e08-da38-8955-4df0-0f71486a07c9,100001,10
2026081405,34236e0d-daa6-4262-c09a-0112048d4198,100014,10
2026081405,6935ae79-bd6d-6ad5-9fb9-6856aa1ad39d,100003,10
2026081405,d967950e-75f4-5b70-3714-7e5f9cd936cb,100014,10
2026081405,341ea94e-afb9-20d1-bac2-3202e3b102c9,100014,10
2026081405,b8896691-c764-c2ac-d668-9d371d58ff82,100014,10
2026081405,f7292936-b7d5-d6ea-88d5-627191b17e7d,100003,10
2026081405,ef8cb7b9-f86e-ae45-86ac-51306ba87707,100003,10
2026081405,6fcd3542-6e39-75ee-d28e-8209b169eeca,100002,10
2026081405,01013863-0fe8-8602-4375-f943053532f3,100014,10
2026081405,da9a8977-c317-5b93-914e-320773baf008,100001,10
2026081405,b01055e8-9f46-9629-405a-8f2727a5038c,100014,10
2026081405,53d06628-48d2-2fbd-ca4c-d8930f2a4cf8,100014,10
2026081405,4b426c3f-e14b-479b-3343-d29fff808fb7,100014,10
2026081405,9a2a2174-bc33-464a-55af-d63c8d6e7ae6,100014,10
2026081405,bf23e6d1-efff-88b3-a7af-b9c5fab796ac,100014,10
2026081405,4b9a3550-b790-359c-6590-14db2f685aad,100014,10
2026081405,4b93889a-7451-0164-4c36-e5a8ced39a4e,100001,10
2026081405,e40b8b2e-81d9-fa21-ce7d-865d43e832b6,100003,10
2026081405,fbe4e3c0-9f5e-8db4-fd5a-811e428c3f06,100014,10
2026081405,a10641e9-04b7-923e-d6ad-809ba9e333e4,100014,10
2026081405,ee4b9de8-9c6f-5720-2d45-e7c583d1601e,100014,10
2026081405,b3cc2229-d1c0-5a52-b5e6-0be5321d17fd,100014,10
2026081405,21e95e4d-699d-8e1e-1a6a-50f964222ce0,100003,10
2026081405,c3df04e7-6dc8-d5b7-0bc4-761b8669969c,100002,10
