seed,P,engine,n_events,mean_us,p50_us,p95_us,p99_us,throughput_eps,mean_candidate_rules
2026081407,500,incremental,500,8.963111999999999,7.401,15.105999999999996,37.01999999999999,111568.39276358481,1.052
2026081408,50,reference,500,284.04549599999996,272.666,541.2760499999998,707.88301,3520.562776323692,50.0
2026081408,50,indexed,500,282.66742,267.666,549.4669999999996,692.4029999999998,3537.726420681945,1.028
2026081408,50,incremental,500,8.779474,7.4005,14.805999999999996,35.51399999999999,113902.04014500185,1.028
2026081408,200,reference,500,309.42416599999996,296.8175,568.053,691.5820299999995,3231.8096318307607,200.0
2026081408,200,indexed,500,277.79792799999996,267.0155,512.8049999999998,720.55202,3599.73887206243,1.028
2026081408,200,incremental,500,9.092748,7.5,16.040999999999965,36.013009999999994,109977.75369998156,1.028
2026081408,500,reference,500,337.43217599999997,329.1195,643.6469999999998,813.49401,2963.558519683079,500.0
2026081408,500,indexed,500,282.63962399999997,281.366,570.3779999999998,712.64301,3538.0743359607645,1.028
2026081408,500,incremental,500,9.445720000000001,7.201,20.240999999999964,36.87901999999984,105868.05452628278,1.028
2026081409,50,reference,500,284.810208,270.616,569.0430499999997,757.9070299999995,3511.1101074017683,50.0
2026081409,50,indexed,500,278.115162,261.16499999999996,560.7120499999995,768.7850099999997,3595.6328048019186,1.032
2026081409,50,incremental,500,8.572474,7.101,13.91099999999999,29.702,116652.43895752849,1.032
2026081409,200,reference,500,311.464946,308.368,569.5229999999999,802.7970199999996,3210.634175185801,200.0
2026081409,200,indexed,500,285.24839199999997,273.616,539.1019999999999,683.8840199999997,3505.7165195167872,1.032
2026081409,200,incremental,500,9.139119999999998,7.7,14.925949999999977,29.304999999999996,109419.7253127216,1.032
2026081409,500,reference,500,340.9598419999999,321.269,676.265049999999,888.63301,2932.8967133906644,500.0
2026081409,500,indexed,500,290.359912,268.4155,578.14305,760.4400199999998,3444.0015948207065,1.032
2026081409,500,incremental,500,9.234164,7.500500000000001,16.520999999999983,32.130009999999885,108293.50659139258,1.032
2026081410,50,reference,500,280.89377,270.5155,540.1119999999999,710.7069999999999,3560.06471770449,50.0
2026081410,50,indexed,500,275.02457999999996,268.916,535.2510499999995,673.6480099999999,3636.038640618959,1.034
2026081410,50,incremental,500,8.477298,7.201,14.210999999999991,28.805009999999996,117962.11481535745,1.034
2026081410,200,reference,500,301.28293799999994,292.967,571.28895,752.2670099999999,3319.139167449304,200.0
2026081410,200,indexed,500,281.383184,269.716,541.7560499999998,790.2470199999998,3553.87264364739,1.034
2026081410,200,incremental,500,8.435296,7.2,13.505949999999995,34.22099999999998,118549.48540039378,1.034
2026081410,500,reference,500,341.27708400000006,321.6685,623.8559999999997,961.6300499999992,2930.170371474458,500.0
2026081410,500,indexed,500,285.930256,270.7655,565.2829999999999,744.85099,3497.3563623151517,1.034
2026081410,500,incremental,500,9.438134,7.601,17.05599999999995,38.22300999999998,105953.1470945422,1.034
2026081411,50,reference,500,281.57139800000004,272.7655,560.3070499999998,676.9810299999996,3551.497087783042,50.0
2026081411,50,indexed,500,281.79323600000004,273.216,562.9780499999997,759.25099,3548.7012186481293,1.03
2026081411,50,incremental,500,9.151508000000002,7.301,17.925999999999977,39.818989999999985,109271.60856986628,1.03
2026081411,200,reference,500,302.257374,297.367,549.7819999999999,784.2650199999995,3308.4387214983212,200.0
2026081411,200,indexed,500,281.92022599999996,271.8155,556.9279999999998,726.3149999999999,3547.102718341323,1.03
2026081411,200,incremental,500,9.014342,7.501,15.305999999999996,31.403,110934.33109149842,1.03
2026081411,500,reference,500,334.02586400000007,320.06899999999996,608.4409999999997,836.2730199999999,2993.7801463182495,500.0
2026081411,500,indexed,500,277.727536,267.416,516.18,760.8180099999997,3600.651251232071,1.03
2026081411,500,incremental,500,9.042974000000001,7.4005,16.815999999999985,48.73199999999998,110583.08914744196,1.03
2026081412,50,reference,500,280.249512,267.6655,560.2970499999998,747.837,3568.2488538998778,50.0
2026081412,50,indexed,500,276.352858,267.01599999999996,520.5049999999999,721.0280099999998,3618.5621789371903,1.034
2026081412,50,incremental,500,9.106722,7.3,16.550999999999956,37.71299999999999,109808.99603611487,1.034
2026081412,200,reference,500,305.592956,292.36699999999996,577.1029999999998,837.699,3272.326735175139,200.0
2026081412,200,indexed,500,279.329086,269.7655,535.46605,778.6059999999999,3580.006702202147,1.034
2026081412,200,incremental,500,9.079527999999998,7.7005,16.301,31.102999999999998,110137.88381951135,1.034
2026081412,500,reference,500,410.263484,332.3695,1012.389,1406.3440299999997,2437.4579727402693,500.0
2026081412,500,indexed,500,329.025358,277.9165,849.9800499999996,1175.8450299999995,3039.2794223477454,1.034
2026081412,500,incremental,500,11.508082,7.801,25.106949999999994,55.05400999999986,86895.45312589883,1.034
2026081413,50,reference,500,387.69375,282.7165,920.1139499999999,1450.3240299999995,2579.3554835485484,50.0
2026081413,50,indexed,500,369.059686,280.4165,875.5559999999999,1430.0820399999993,2709.588822443208,1.036
2026081413,50,incremental,500,14.562033999999997,9.901,31.201050000000002,73.92499999999998,68671.72539220827,1.036
2026081413,200,reference,500,358.013412,381.02200000000005,634.8310999999995,909.2360099999997,2793.1914461349843,200.0
2026081413,200,indexed,500,324.00408400000003,345.77049999999997,609.55095,776.0590499999993,3086.3808494463296,1.036
2026081413,200,incremental,500,14.926832000000001,9.201,26.23694999999997,55.129999999999974,66993.45179204803,1.036
2026081413,500,reference,500,351.096442,330.669,661.4989999999999,1024.4460199999996,2848.220261941589,500.0
2026081413,500,indexed,500,286.81911199999996,271.2155,574.9439999999998,844.3090099999998,3486.5180113938854,1.036
2026081413,500,incremental,500,9.343346000000002,7.500500000000001,21.206949999999996,37.813999999999986,107028.03899159892,1.036
2026081414,50,reference,500,279.049058,276.966,525.6159999999999,667.4789999999999,3583.59926805415,50.0
2026081414,50,indexed,500,275.631068,273.116,519.3700499999999,617.521,3628.038041052759,1.054
2026081414,50,incremental,500,8.63907,7.301,13.820999999999982,34.760999999999946,115753.20028660492,1.054
2026081414,200,reference,500,299.971844,289.36699999999996,562.7520499999999,786.2900399999994,3333.646207142028,200.0
2026081414,200,indexed,500,280.054096,274.31600000000003,539.367,704.355,3570.738704710821,1.054
2026081414,200,incremental,500,9.281986000000002,7.7,18.240999999999964,34.31099999999999,107735.56435012937,1.054
2026081414,500,reference,500,335.16053000000005,337.0695,631.992,730.4649999999999,2983.6448820509977,500.0
2026081414,500,indexed,500,289.96065600000003,277.716,550.832,700.849,3448.743749565803,1.054
2026081414,500,incremental,500,9.282327999999998,7.801,14.8,33.63599999999997,107731.5949188609,1.054
2026081415,50,reference,500,312.74399,304.36749999999995,648.583,751.2660099999999,3197.5034915938754,50.0
2026081415,50,indexed,500,301.4461580000001,309.8685,613.6709999999996,794.6970299999996,3317.3419977706258,1.02
2026081415,50,incremental,500,10.208758,7.8,23.031049999999976,38.09199999999992,97955.10874094577,1.02
2026081415,200,reference,500,304.220094,291.66700000000003,608.155,816.0290199999997,3287.093849888824,200.0
2026081415,200,indexed,500,272.425076,269.166,518.3600499999997,708.6879999999999,3670.734040650502,1.02
2026081415,200,incremental,500,8.4677,7.201,13.00005,33.33399999999997,118095.82295074222,1.02
2026081415,500,reference,500,340.533032,326.31899999999996,623.6159999999996,867.7210599999993,2936.5726846727753,500.0
2026081415,500,indexed,500,284.34873999999996,275.916,551.2119999999999,832.6250099999997,3516.808268607064,1.02
2026081415,500,incremental,500,9.109526,7.500500000000001,15.51099999999999,43.118009999999984,109775.19576759536,1.02
2026081416,50,reference,500,281.269184,268.06600000000003,533.7009999999998,737.796,3555.313048442591,50.0
2026081416,50,indexed,500,279.280076,265.565,543.77105,684.8410099999996,3580.6349465473504,1.044
2026081416,50,incremental,500,8.604302,7.4,14.915999999999986,24.336999999999964,116220.93227318148,1.044
2026081416,200,reference,500,304.21570800000006,289.11699999999996,594.6590499999999,719.7120199999997,3287.1412412405734,200.0
2026081416,200,indexed,500,284.442342,274.81600000000003,534.991,686.6599999999999,3515.6509856046678,1.044
2026081416,200,incremental,500,9.435381999999997,7.601,21.11099999999999,37.33599999999997,105984.05024831006,1.044
2026081416,500,reference,500,343.215958,321.11850000000004,651.6730499999992,827.0800399999994,2913.6174373337267,500.0
2026081416,500,indexed,500,281.07336,272.2155,539.8819999999998,697.3719999999998,3557.790037447875,1.044
2026081416,500,incremental,500,10.1588,7.601,23.086049999999926,55.31500999999999,98436.82324684018,1.044
2026081417,50,reference,500,288.38942599999996,280.216,547.8569999999997,831.8600199999997,3467.533514907721,50.0
2026081417,50,indexed,500,275.368848,276.7665,515.1040999999999,734.38001,3631.492840468287,1.048
2026081417,50,incremental,500,9.459498,7.3,15.420999999999891,42.36299999999994,105713.85500583646,1.048
2026081417,200,reference,500,300.83051800000004,285.4665,574.2889999999998,784.719059999999,3324.1308316997274,200.0
2026081417,200,indexed,500,275.68163799999996,261.866,512.6649999999998,706.0410099999998,3627.372527436884,1.048
2026081417,200,incremental,500,8.70431,7.2,15.201,35.504,114885.61413828323,1.048
2026081417,500,reference,500,347.24800400000004,323.969,623.1760499999999,889.8721099999983,2879.786171499491,500.0
2026081417,500,indexed,500,282.302392,268.16499999999996,587.4940499999994,890.8730099999998,3542.300838882017,1.048
2026081417,500,incremental,500,8.81933,7.4,13.710949999999992,38.089999999999925,113387.29812808908,1.048
2026081418,50,reference,500,295.51276800000005,301.1675,562.9220999999994,763.384,3383.94854059233,50.0
2026081418,50,indexed,500,287.63391,299.817,556.97205,804.4120199999998,3476.641540630588,1.038
2026081418,50,incremental,500,9.131938,7.6,18.200999999999908,29.60399,109505.78070065741,1.038
2026081418,200,reference,500,302.84682,282.8665,587.0089999999998,746.4480199999998,3301.999340788852,200.0
2026081418,200,indexed,500,278.53562,268.366,540.9869999999995,689.2950099999998,3590.2050875934647,1.038
2026081418,200,incremental,500,9.35632,7.5,18.140999999999963,34.940009999999965,106879.62788788755,1.038
2026081418,500,reference,500,344.794038,331.919,651.0429999999999,976.762,2900.2821678720557,500.0
2026081418,500,indexed,500,286.893492,267.1155,544.8960499999998,726.3709899999999,3485.6140968161108,1.038
2026081418,500,incremental,500,9.628932,7.8,17.415999999999986,41.531999999999975,103853.67764566204,1.038
2026081419,50,reference,500,283.057262,271.866,588.1499499999999,750.3270299999994,3532.8540696475757,50.0
2026081419,50,indexed,500,278.286608,266.0155,610.2609999999999,741.2990099999997,3593.4176178538924,1.028
2026081419,50,incremental,500,8.973108,6.9005,16.37599999999993,44.61200999999999,111444.10610013832,1.028
2026081419,200,reference,500,298.58195400000005,295.36699999999996,570.4130499999993,777.1010099999999,3349.1642297980266,200.0
2026081419,200,indexed,500,277.900344,276.51599999999996,520.2750499999994,711.849,3598.4122423396493,1.028
2026081419,200,incremental,500,8.716518,7.3,14.025949999999977,29.62499999999998,114724.71002755917,1.028
2026081419,500,reference,500,352.264694,336.91949999999997,653.448,1002.6940099999998,2838.774413197367,500.0
2026081419,500,indexed,500,279.718276,277.366,529.84095,714.0929999999998,3575.025608980945,1.028
2026081419,500,incremental,500,9.011318000000001,7.301,16.510999999999992,33.26201999999985,110971.55821157347,1.028
2026081420,50,reference,500,282.242012,271.216,531.466,664.3600099999998,3543.0586428784386,50.0
2026081420,50,indexed,500,282.963438,270.0155,538.597,843.3750299999996,3534.0254807053907,1.048
2026081420,50,incremental,500,9.316351999999998,7.201,18.230999999999973,44.547009999999965,107338.15124203124,1.048
2026081420,200,reference,500,300.92148,299.717,553.4270499999997,767.3340599999991,3323.126019451985,200.0
2026081420,200,indexed,500,278.824424,266.41549999999995,522.0700499999994,649.1630299999996,3586.486383273224,1.048
2026081420,200,incremental,500,9.574328,7.801,15.905999999999995,43.118009999999984,104445.97260507474,1.048
2026081420,500,reference,500,339.38753199999996,320.269,624.8519999999997,892.2770099999998,2946.4841978932805,500.0
2026081420,500,indexed,500,282.0038,265.765,555.3470499999995,731.4490099999998,3546.051507107351,1.048
2026081420,500,incremental,500,9.351932000000001,7.7005,17.25599999999995,32.951009999999954,106929.77664935972,1.048
2026081421,50,reference,500,294.59853200000003,272.916,647.3479999999993,831.5840099999998,3394.4500443063985,50.0
2026081421,50,indexed,500,289.36365800000004,258.815,646.4980499999989,935.5010399999994,3455.8589938754503,1.034
2026081421,50,incremental,500,9.254914000000001,7.5,17.51194999999999,34.11099999999999,108050.70690013973,1.034
2026081421,200,reference,500,315.69677599999994,294.16700000000003,583.699,1004.4770299999996,3167.5964913876733,200.0
2026081421,200,indexed,500,291.166516,272.1155,553.8020499999997,837.76499,3434.460849887011,1.034
2026081421,200,incremental,500,10.249016,8.0,21.140999999999963,48.92900999999998,97570.34236262292,1.034
2026081421,500,reference,500,337.358626,316.6685,631.8919999999997,982.7840399999993,2964.2046265625945,500.0
2026081421,500,indexed,500,277.325728,267.5155,563.0929999999998,685.515,3605.8681147679163,1.034
2026081421,500,incremental,500,9.059524,7.201,19.16599999999994,39.02100999999998,110381.07520880789,1.034
2026081422,50,reference,500,277.800166,265.216,560.0020499999999,783.6500099999998,3599.7098720236186,50.0
2026081422,50,indexed,500,278.483792,262.96500000000003,587.329,741.9019999999999,3590.8732526882573,1.05
2026081422,50,incremental,500,8.932315999999998,7.2,15.340999999999964,29.042999999999964,111953.04778738237,1.05
2026081422,200,reference,500,299.054396,292.967,570.0180499999998,740.76801,3343.873266454174,200.0
2026081422,200,indexed,500,274.762992,275.016,519.9900499999999,640.73699,3639.500329796962,1.05
2026081422,200,incremental,500,9.016298,7.501,15.820999999999982,28.62499999999998,110910.2649446591,1.05
2026081422,500,reference,500,343.17136999999997,332.2695,645.73295,837.8100099999998,2913.996001472967,500.0
2026081422,500,indexed,500,280.98893200000003,274.76599999999996,551.337,745.1710199999997,3558.859037195102,1.05
2026081422,500,incremental,500,8.905306000000001,7.8,14.120999999999983,28.00999999999999,112292.6039823898,1.05
2026081423,50,reference,500,280.52389999999997,271.466,514.6199999999999,705.18801,3564.7586533625126,50.0
2026081423,50,indexed,500,277.356734,267.015,539.1460499999997,692.66599,3605.465010991945,1.04
2026081423,50,incremental,500,8.83872,7.4505,13.001,33.93799999999997,113138.55399876904,1.04
2026081423,200,reference,500,305.936166,284.9665,625.5410999999986,805.4590399999994,3268.655723429573,200.0
2026081423,200,indexed,500,284.72313600000007,261.465,608.3549999999998,784.0480199999998,3512.1838500682984,1.04
2026081423,200,incremental,500,9.257366,7.4005,18.04599999999996,32.216999999999985,108022.08749227373,1.04
2026081423,500,reference,500,426.969826,380.27200000000005,911.1480499999992,1353.3020999999983,2342.085878452685,500.0
2026081423,500,indexed,500,338.41666000000004,321.269,767.0749999999997,933.1170099999998,2954.937265795366,1.04
2026081423,500,incremental,500,13.225418,9.7005,29.721999999999984,62.86400999999994,75611.97687664768,1.04
2026081424,50,reference,500,346.94338000000005,303.36699999999996,741.9129999999999,1225.6060399999994,2882.3146877741256,50.0
2026081424,50,indexed,500,353.464568,300.36699999999996,709.3769999999994,882.1840399999993,2829.137884055185,1.044
2026081424,50,incremental,500,13.917395999999998,9.701,28.641999999999964,76.49400999999992,71852.52183669992,1.044
2026081424,200,reference,500,300.976698,287.41650000000004,563.5829999999992,742.4920099999998,3322.516349754093,200.0
2026081424,200,indexed,500,283.847904,268.6155,540.5569999999998,736.7390299999995,3523.013507966576,1.044
2026081424,200,incremental,500,9.195354,7.6505,15.65599999999995,35.72899999999997,108750.57121237529,1.044
2026081424,500,reference,500,360.284558,342.77,783.8759999999997,957.685,2775.5838483646585,500.0
2026081424,500,indexed,500,303.881668,289.567,632.5169999999997,842.7959999999999,3290.754610442641,1.044
2026081424,500,incremental,500,9.742338,7.9005,19.005999999999997,37.102,102644.76555832902,1.044
2026081425,50,reference,500,320.704228,298.61749999999995,714.12605,985.78,3118.13787500176,50.0
2026081425,50,indexed,500,313.673882,287.967,689.4899999999999,1007.4330099999999,3188.024433605856,1.04
2026081425,50,incremental,500,10.511975999999999,7.901,22.115999999999985,51.006009999999904,95129.59314214569,1.04
2026081425,200,reference,500,324.052672,302.8675,674.8739999999998,958.1890099999999,3085.91808186047,200.0
2026081425,200,indexed,500,295.352792,274.716,622.1710999999984,964.7390099999999,3385.7814352403343,1.04
2026081425,200,incremental,500,9.515113999999999,7.501,18.515999999999988,40.91,105095.95576048801,1.04
2026081425,500,reference,500,377.586378,391.873,773.7499999999999,962.6790199999998,2648.40062635946,500.0
2026081425,500,indexed,500,307.83830000000006,306.26800000000003,645.2479999999999,773.4380299999996,3248.458687564217,1.04
2026081425,500,incremental,500,10.810628000000001,8.0,26.94604999999996,47.62400999999998,92501.56420145063,1.04
2026081426,50,reference,500,315.10193599999997,302.61749999999995,709.97105,893.8840099999999,3173.576185199954,50.0
2026081426,50,indexed,500,310.742264,300.71799999999996,712.4669499999998,856.0560099999999,3218.101030505461,1.042
2026081426,50,incremental,500,18.127431999999995,7.3,18.301,34.11999999999998,55165.01178986634,1.042
2026081426,200,reference,500,322.096152,315.1685,617.6309999999999,758.8840099999999,3104.662982748083,200.0
2026081426,200,indexed,500,297.98168,298.4175,568.1129999999999,695.9039999999999,3355.9110076834254,1.042
2026081426,200,incremental,500,11.43729,8.1,26.406949999999995,54.53700999999997,87433.2993217799,1.042
2026081426,500,reference,500,387.320304,354.6205,880.4410499999992,1100.1019999999999,2581.842443250793,500.0
2026081426,500,indexed,500,315.368932,287.567,692.7350499999998,1003.196,3170.889388685884,1.042
2026081426,500,incremental,500,10.279594000000001,8.1,18.81099999999999,35.403,97280.10658786718,1.042
2026081427,50,reference,500,302.26776399999994,279.56600000000003,666.0889999999998,856.0019999999998,3308.324998890719,50.0
2026081427,50,indexed,500,295.16454600000003,275.216,680.5249999999995,788.29,3387.9407725343813,1.028
2026081427,50,incremental,500,9.115532,7.401,16.301,32.81499999999999,109702.86758907764,1.028
2026081427,200,reference,500,330.326566,307.568,646.1370499999997,983.402069999999,3027.307225420071,200.0
2026081427,200,indexed,500,308.023328,278.566,700.136,842.2760899999988,3246.507355442897,1.028
2026081427,200,incremental,500,9.536157999999999,7.701,18.250999999999955,33.22400999999998,104864.03434171289,1.028
2026081427,500,reference,500,382.346414,340.27,819.09295,1045.231179999997,2615.429263578761,500.0
2026081427,500,indexed,500,304.88953000000004,285.76599999999996,667.9090499999992,846.1880099999997,3279.876485099373,1.028
2026081427,500,incremental,500,10.081576,7.801,23.116049999999895,36.303999999999995,99190.84079711347,1.028
2026081428,50,reference,500,310.178024,301.71799999999996,639.6970499999993,834.1600599999991,3223.95502783911,50.0
2026081428,50,indexed,500,309.50817799999993,299.4675,635.6969999999997,783.7529999999999,3230.9323988201704,1.03
2026081428,50,incremental,500,9.537384,7.501,17.701,39.21599999999999,104850.5544077915,1.03
2026081428,200,reference,500,304.24489199999994,293.267,590.4189999999999,691.5340799999988,3286.825929685617,200.0
2026081428,200,indexed,500,284.343504,273.56600000000003,578.6330499999998,756.5560199999998,3516.8730283354744,1.03
2026081428,200,incremental,500,9.067108000000001,7.7505,14.205999999999996,39.51499999999999,110288.74918000314,1.03
2026081428,500,reference,500,341.50422,329.619,677.1840499999994,928.9930199999997,2928.221501918776,500.0
2026081428,500,indexed,500,283.88231800000005,271.866,567.2980499999994,801.2579999999999,3522.586426111963,1.03
2026081428,500,incremental,500,9.546356,7.8,16.405999999999995,28.506999999999994,104752.012181402,1.03
2026081429,50,reference,500,279.75465,276.06550000000004,574.8329999999999,727.4279999999999,3574.56078031232,50.0
2026081429,50,indexed,500,280.49931799999996,277.716,526.8259999999999,691.9320099999999,3565.071056607703,1.028
2026081429,50,incremental,500,8.703299999999999,7.2505,16.125049999999977,28.90101,114898.94637666174,1.028
2026081429,200,reference,500,321.26625199999995,306.96799999999996,560.1320999999995,800.8250999999983,3112.682996656618,200.0
2026081429,200,indexed,500,286.456458,287.617,536.5209999999998,714.25199,3490.931944707632,1.028
2026081429,200,incremental,500,9.187138,7.301,17.325999999999976,34.903,108847.82616740928,1.028
2026081429,500,reference,500,332.7347,328.169,625.9060499999995,796.6360199999998,3005.3973931784094,500.0
2026081429,500,indexed,500,277.467718,284.766,519.77,734.66101,3604.0228651031757,1.028
2026081429,500,incremental,500,8.964366,7.401,14.101,38.70799999999999,111552.78577425331,1.028
2026081430,50,reference,500,279.441642,273.0655,546.8169999999998,738.4100499999994,3578.564715132901,50.0
2026081430,50,indexed,500,279.42063199999996,274.716,559.4230499999992,787.4420299999997,3578.833792058706,1.026
2026081430,50,incremental,500,8.966716,7.501,20.30105,32.237999999999964,111523.5499819555,1.026
2026081430,200,reference,500,317.747502,301.618,607.0300499999998,824.5789999999998,3147.1529869021597,200.0
2026081430,200,indexed,500,285.077728,271.716,561.57295,731.4400299999996,3507.815243988475,1.026
2026081430,200,incremental,500,9.568966,7.8,15.320999999999982,37.467009999999945,104504.49923220545,1.026
2026081430,500,reference,500,336.90775800000006,322.6685,618.8810499999996,830.6250199999997,2968.171483899162,500.0
2026081430,500,indexed,500,277.856744,274.51599999999996,519.4499999999997,684.8320099999999,3598.9768886084694,1.026
2026081430,500,incremental,500,9.144158,7.601,15.610999999999992,30.904009999999996,109359.44020214875,1.026
